[s],CH1[V]
-2.4629E-02,-2.882594860E-02
-2.4624E-02,-2.636456192E-02
-2.4619E-02,-2.715566051E-02
-2.4614E-02,-2.799284637E-02
-2.4609E-02,-2.826238048E-02
-2.4604E-02,-2.853929412E-02
-2.4599E-02,-2.797474945E-02
-2.4594E-02,-2.788406551E-02
-2.4589E-02,-2.816025150E-02
-2.4584E-02,-2.870121467E-02
-2.4579E-02,-2.737145126E-02
-2.4574E-02,-2.600183856E-02
-2.4569E-02,-2.644373310E-02
-2.4564E-02,-2.789950454E-02
-2.4559E-02,-2.808329952E-02
-2.4554E-02,-2.686005580E-02
-2.4549E-02,-2.660587680E-02
-2.4544E-02,-2.766505325E-02
-2.4539E-02,-2.663066089E-02
-2.4534E-02,-2.607075012E-02
-2.4529E-02,-2.351706302E-02
-2.4524E-02,-2.433363426E-02
-2.4519E-02,-2.565328395E-02
-2.4514E-02,-2.750998580E-02
-2.4509E-02,-2.784756935E-02
-2.4504E-02,-2.635164726E-02
-2.4498E-02,-2.635703838E-02
-2.4493E-02,-2.608719623E-02
-2.4488E-02,-2.665731323E-02
-2.4483E-02,-2.814146602E-02
-2.4478E-02,-2.709968269E-02
-2.4473E-02,-2.894741046E-02
-2.4468E-02,-2.771009910E-02
-2.4463E-02,-2.639191043E-02
-2.4458E-02,-2.511488044E-02
-2.4453E-02,-3.533891189E-02
-2.4448E-02,-4.254190433E-02
-2.4443E-02,-3.878441989E-02
-2.4438E-02,-3.666726482E-02
-2.4433E-02,-2.848554313E-02
-2.4428E-02,-2.855026805E-02
-2.4423E-02,-3.120203769E-02
-2.4418E-02,-2.961837089E-02
-2.4413E-02,-2.737101638E-02
-2.4408E-02,-2.534919155E-02
-2.4403E-02,-2.642049110E-02
-2.4398E-02,-2.741881454E-02
-2.4393E-02,-2.634455669E-02
-2.4388E-02,-2.505400646E-02
-2.4383E-02,-2.426837623E-02
-2.4378E-02,-2.483953750E-02
-2.4373E-02,-2.453449333E-02
-2.4368E-02,-2.474405468E-02
-2.4363E-02,-2.306432521E-02
-2.4358E-02,-2.218903720E-02
-2.4353E-02,-2.400218570E-02
-2.4348E-02,-2.617716587E-02
-2.4343E-02,-2.555332363E-02
-2.4338E-02,-2.420487201E-02
-2.4333E-02,-2.576455009E-02
-2.4328E-02,-2.495146167E-02
-2.4323E-02,-2.319287193E-02
-2.4318E-02,-2.350467479E-02
-2.4313E-02,-2.388720787E-02
-2.4308E-02,-2.475625312E-02
-2.4303E-02,-2.487389266E-02
-2.4298E-02,-2.474027336E-02
-2.4293E-02,-2.537668884E-02
-2.4288E-02,-2.532136714E-02
-2.4283E-02,-2.635542953E-02
-2.4278E-02,-2.495101345E-02
-2.4273E-02,-2.306857765E-02
-2.4268E-02,-2.225365341E-02
-2.4263E-02,-2.352500618E-02
-2.4258E-02,-2.411919677E-02
-2.4253E-02,-2.301978767E-02
-2.4248E-02,-2.425718772E-02
-2.4243E-02,-2.392717636E-02
-2.4238E-02,-2.422397888E-02
-2.4233E-02,-2.538617027E-02
-2.4228E-02,-2.591164005E-02
-2.4223E-02,-2.679034889E-02
-2.4218E-02,-2.475547588E-02
-2.4213E-02,-2.456889045E-02
-2.4208E-02,-2.508867252E-02
-2.4203E-02,-2.471561706E-02
-2.4198E-02,-2.487642753E-02
-2.4193E-02,-2.355107868E-02
-2.4188E-02,-2.402977073E-02
-2.4183E-02,-2.411607063E-02
-2.4178E-02,-2.435103977E-02
-2.4173E-02,-2.615503395E-02
-2.4168E-02,-2.604887664E-02
-2.4163E-02,-2.510139072E-02
-2.4158E-02,-2.494329441E-02
-2.4153E-02,-2.616201580E-02
-2.4148E-02,-2.816987884E-02
-2.4143E-02,-2.864594543E-02
-2.4138E-02,-2.893243968E-02
-2.4133E-02,-2.735022438E-02
-2.4128E-02,-2.790678775E-02
-2.4123E-02,-2.898679435E-02
-2.4118E-02,-3.064434993E-02
-2.4113E-02,-2.841546142E-02
-2.4108E-02,-2.541295993E-02
-2.4103E-02,-2.589775741E-02
-2.4098E-02,-2.593730247E-02
-2.4093E-02,-2.502935874E-02
-2.4088E-02,-2.462082279E-02
-2.4083E-02,-2.575616443E-02
-2.4078E-02,-2.564998233E-02
-2.4073E-02,-2.334077632E-02
-2.4068E-02,-2.260452354E-02
-2.4063E-02,-2.200290477E-02
-2.4058E-02,-2.305131137E-02
-2.4053E-02,-2.434022987E-02
-2.4048E-02,-2.113095367E-02
-2.4043E-02,-1.681720340E-02
-2.4038E-02,-1.117599475E-02
-2.4033E-02,-7.756357074E-03
-2.4028E-02,-6.835219264E-03
-2.4023E-02,-8.428612590E-03
-2.4018E-02,-1.658425987E-02
-2.4013E-02,-2.516011894E-02
-2.4008E-02,-3.094272792E-02
-2.4003E-02,-3.191732013E-02
-2.3998E-02,-3.070913970E-02
-2.3993E-02,-2.422820747E-02
-2.3988E-02,-1.895823467E-02
-2.3983E-02,-1.665396583E-02
-2.3978E-02,-1.628352344E-02
-2.3973E-02,-1.950300491E-02
-2.3968E-02,-2.326887786E-02
-2.3963E-02,-2.654590595E-02
-2.3958E-02,-2.892525661E-02
-2.3953E-02,-2.852475345E-02
-2.3948E-02,-2.447937000E-02
-2.3943E-02,-2.117465198E-02
-2.3938E-02,-2.033024299E-02
-2.3933E-02,-2.036625087E-02
-2.3928E-02,-2.169351280E-02
-2.3923E-02,-2.506266391E-02
-2.3918E-02,-2.609401882E-02
-2.3913E-02,-2.737709415E-02
-2.3908E-02,-2.838432109E-02
-2.3903E-02,-2.720430553E-02
-2.3898E-02,-2.355513370E-02
-2.3893E-02,-2.138334167E-02
-2.3888E-02,-2.158101642E-02
-2.3883E-02,-2.522566402E-02
-2.3878E-02,-2.739582336E-02
-2.3873E-02,-2.975604904E-02
-2.3868E-02,-3.139141929E-02
-2.3863E-02,-3.138860786E-02
-2.3858E-02,-2.945679843E-02
-2.3853E-02,-2.632124031E-02
-2.3848E-02,-2.261472595E-02
-2.3843E-02,-2.158269680E-02
-2.3838E-02,-2.175002754E-02
-2.3833E-02,-2.064384162E-02
-2.3828E-02,-2.175841415E-02
-2.3823E-02,-2.271939647E-02
-2.3818E-02,-2.301797569E-02
-2.3813E-02,-2.487755764E-02
-2.3808E-02,-2.161458099E-02
-2.3803E-02,-1.941957366E-02
-2.3798E-02,-1.715117157E-02
-2.3793E-02,-1.977742755E-02
-2.3788E-02,-2.331643474E-02
-2.3783E-02,-2.231397903E-02
-2.3778E-02,-2.221566570E-02
-2.3773E-02,-2.324221408E-02
-2.3768E-02,-2.494155300E-02
-2.3763E-02,-2.451801860E-02
-2.3758E-02,-2.383730686E-02
-2.3753E-02,-2.433128345E-02
-2.3748E-02,-2.404308784E-02
-2.3743E-02,-2.451789749E-02
-2.3738E-02,-2.527245128E-02
-2.3733E-02,-2.635886276E-02
-2.3728E-02,-2.536855495E-02
-2.3723E-02,-2.694139183E-02
-2.3718E-02,-2.626475990E-02
-2.3713E-02,-2.370791709E-02
-2.3708E-02,-2.436348903E-02
-2.3703E-02,-2.535837829E-02
-2.3698E-02,-2.561108863E-02
-2.3693E-02,-2.465049446E-02
-2.3688E-02,-2.691199386E-02
-2.3683E-02,-2.745126045E-02
-2.3678E-02,-2.515547550E-02
-2.3673E-02,-2.474746025E-02
-2.3668E-02,-2.449236858E-02
-2.3663E-02,-2.347337234E-02
-2.3658E-02,-2.270758903E-02
-2.3653E-02,-1.575831592E-02
-2.3648E-02,-7.258261561E-03
-2.3643E-02,-1.185106647E-02
-2.3638E-02,-1.392939460E-02
-2.3633E-02,-2.137018955E-02
-2.3628E-02,-2.055896366E-02
-2.3623E-02,-1.847568691E-02
-2.3618E-02,-1.998902214E-02
-2.3613E-02,-2.204766071E-02
-2.3608E-02,-2.451574218E-02
-2.3603E-02,-2.517898548E-02
-2.3598E-02,-2.383675754E-02
-2.3593E-02,-2.360434043E-02
-2.3588E-02,-2.565043342E-02
-2.3583E-02,-2.632063758E-02
-2.3578E-02,-2.609843147E-02
-2.3573E-02,-2.420266426E-02
-2.3568E-02,-2.320773590E-02
-2.3563E-02,-2.430664909E-02
-2.3558E-02,-2.679696834E-02
-2.3553E-02,-2.712167442E-02
-2.3548E-02,-2.509515274E-02
-2.3543E-02,-2.522410476E-02
-2.3538E-02,-2.502319705E-02
-2.3533E-02,-2.510053051E-02
-2.3528E-02,-2.626065242E-02
-2.3523E-02,-2.429687965E-02
-2.3518E-02,-2.479917800E-02
-2.3513E-02,-2.592750728E-02
-2.3508E-02,-2.745139015E-02
-2.3503E-02,-2.765752685E-02
-2.3498E-02,-2.508390701E-02
-2.3493E-02,-2.432048786E-02
-2.3488E-02,-2.651985252E-02
-2.3483E-02,-2.648273647E-02
-2.3478E-02,-2.503085983E-02
-2.3473E-02,-2.465877903E-02
-2.3468E-02,-2.585243022E-02
-2.3463E-02,-2.761741531E-02
-2.3457E-02,-2.843491828E-02
-2.3452E-02,-2.513596904E-02
-2.3447E-02,-2.437422168E-02
-2.3442E-02,-2.414600170E-02
-2.3437E-02,-2.426339996E-02
-2.3432E-02,-2.441816127E-02
-2.3427E-02,-2.464958942E-02
-2.3422E-02,-2.832253826E-02
-2.3417E-02,-3.012586200E-02
-2.3412E-02,-2.911749351E-02
-2.3407E-02,-2.801311100E-02
-2.3402E-02,-2.724842536E-02
-2.3397E-02,-2.631558311E-02
-2.3392E-02,-2.550436294E-02
-2.3387E-02,-2.600908935E-02
-2.3382E-02,-2.542030513E-02
-2.3377E-02,-2.465334785E-02
-2.3372E-02,-2.612420261E-02
-2.3367E-02,-2.606231678E-02
-2.3362E-02,-2.931832588E-02
-2.3357E-02,-3.087105262E-02
-2.3352E-02,-3.164287651E-02
-2.3347E-02,-3.301137722E-02
-2.3342E-02,-3.295461071E-02
-2.3337E-02,-3.254757965E-02
-2.3332E-02,-2.814506328E-02
-2.3327E-02,-2.532970226E-02
-2.3322E-02,-2.303314388E-02
-2.3317E-02,-2.164500415E-02
-2.3312E-02,-2.290440547E-02
-2.3307E-02,-2.392196071E-02
-2.3302E-02,-2.684348381E-02
-2.3297E-02,-2.761699951E-02
-2.3292E-02,-2.943710220E-02
-2.3287E-02,-3.008333576E-02
-2.3282E-02,-2.787269390E-02
-2.3277E-02,-2.577683818E-02
-2.3272E-02,-2.462437522E-02
-2.3267E-02,-2.416559303E-02
-2.3262E-02,-2.538196456E-02
-2.3257E-02,-2.640575111E-02
-2.3252E-02,-2.651672828E-02
-2.3247E-02,-2.580306327E-02
-2.3242E-02,-2.457834709E-02
-2.3237E-02,-2.164496028E-02
-2.3232E-02,-2.185597408E-02
-2.3227E-02,-2.196205795E-02
-2.3222E-02,-2.168621719E-02
-2.3217E-02,-2.186939514E-02
-2.3212E-02,-2.299130905E-02
-2.3207E-02,-2.474104393E-02
-2.3202E-02,-2.410818660E-02
-2.3197E-02,-2.287598884E-02
-2.3192E-02,-2.228803909E-02
-2.3187E-02,-2.246450698E-02
-2.3182E-02,-2.375152576E-02
-2.3177E-02,-2.376776206E-02
-2.3172E-02,-2.521393192E-02
-2.3167E-02,-3.101242149E-02
-2.3162E-02,-3.852023304E-02
-2.3157E-02,-4.644533908E-02
-2.3152E-02,-4.914175403E-02
-2.3147E-02,-4.693545711E-02
-2.3142E-02,-3.828332126E-02
-2.3137E-02,-2.914720809E-02
-2.3132E-02,-2.140572250E-02
-2.3127E-02,-1.719652736E-02
-2.3122E-02,-1.980053604E-02
-2.3117E-02,-2.429677856E-02
-2.3112E-02,-2.877270496E-02
-2.3107E-02,-3.115088928E-02
-2.3102E-02,-3.133124626E-02
-2.3097E-02,-2.937880886E-02
-2.3092E-02,-2.306846035E-02
-2.3087E-02,-1.840006435E-02
-2.3082E-02,-1.765600097E-02
-2.3077E-02,-1.903775108E-02
-2.3072E-02,-2.080920875E-02
-2.3067E-02,-2.658423889E-02
-2.3062E-02,-3.093040740E-02
-2.3057E-02,-3.311559284E-02
-2.3052E-02,-3.055811870E-02
-2.3047E-02,-2.638714874E-02
-2.3042E-02,-2.429038227E-02
-2.3037E-02,-2.525902832E-02
-2.3032E-02,-2.386616981E-02
-2.3027E-02,-2.387064540E-02
-2.3022E-02,-2.402229106E-02
-2.3017E-02,-2.699203289E-02
-2.3012E-02,-2.868089092E-02
-2.3007E-02,-2.824606025E-02
-2.3002E-02,-2.544273174E-02
-2.2997E-02,-2.298745430E-02
-2.2992E-02,-2.490342700E-02
-2.2987E-02,-2.435504901E-02
-2.2982E-02,-2.494516456E-02
-2.2977E-02,-2.618669689E-02
-2.2972E-02,-2.871512783E-02
-2.2967E-02,-3.054568756E-02
-2.2962E-02,-2.983776367E-02
-2.2957E-02,-2.818645275E-02
-2.2952E-02,-2.533145893E-02
-2.2947E-02,-2.437353027E-02
-2.2942E-02,-2.448475254E-02
-2.2937E-02,-2.500765026E-02
-2.2932E-02,-2.598663032E-02
-2.2927E-02,-2.546257389E-02
-2.2922E-02,-2.581604850E-02
-2.2917E-02,-2.607405746E-02
-2.2912E-02,-2.631220138E-02
-2.2907E-02,-2.701553524E-02
-2.2902E-02,-2.459758747E-02
-2.2897E-02,-2.253057277E-02
-2.2892E-02,-2.391336715E-02
-2.2887E-02,-2.662641990E-02
-2.2882E-02,-2.807624424E-02
-2.2877E-02,-2.784794414E-02
-2.2872E-02,-2.794302547E-02
-2.2867E-02,-2.717467391E-02
-2.2862E-02,-2.832773387E-02
-2.2857E-02,-2.697963703E-02
-2.2852E-02,-2.480874145E-02
-2.2847E-02,-2.487150085E-02
-2.2842E-02,-2.521170223E-02
-2.2837E-02,-2.615451038E-02
-2.2832E-02,-2.596793544E-02
-2.2827E-02,-2.680268657E-02
-2.2822E-02,-2.844507492E-02
-2.2817E-02,-2.751376331E-02
-2.2812E-02,-2.686149299E-02
-2.2807E-02,-2.737404048E-02
-2.2802E-02,-2.790048110E-02
-2.2797E-02,-2.835461128E-02
-2.2792E-02,-2.982329643E-02
-2.2787E-02,-2.821842372E-02
-2.2782E-02,-2.528440368E-02
-2.2777E-02,-2.600678051E-02
-2.2772E-02,-2.653002059E-02
-2.2767E-02,-2.661022365E-02
-2.2762E-02,-2.549786937E-02
-2.2757E-02,-2.581130397E-02
-2.2752E-02,-2.734333694E-02
-2.2747E-02,-2.754641140E-02
-2.2742E-02,-2.818307865E-02
-2.2737E-02,-2.778335083E-02
-2.2732E-02,-2.730013549E-02
-2.2727E-02,-2.819733322E-02
-2.2722E-02,-2.810190189E-02
-2.2717E-02,-2.728068912E-02
-2.2712E-02,-2.616564548E-02
-2.2707E-02,-2.561306942E-02
-2.2702E-02,-2.550871837E-02
-2.2697E-02,-2.541043079E-02
-2.2692E-02,-2.701487625E-02
-2.2687E-02,-2.698289287E-02
-2.2682E-02,-2.844060218E-02
-2.2677E-02,-2.892534339E-02
-2.2672E-02,-2.897190845E-02
-2.2667E-02,-3.121527088E-02
-2.2662E-02,-3.060304248E-02
-2.2657E-02,-2.906530845E-02
-2.2652E-02,-2.790480030E-02
-2.2647E-02,-2.962996757E-02
-2.2642E-02,-3.151425254E-02
-2.2637E-02,-2.984865272E-02
-2.2632E-02,-2.927412403E-02
-2.2627E-02,-2.942313278E-02
-2.2622E-02,-3.022128475E-02
-2.2617E-02,-3.057042205E-02
-2.2612E-02,-2.951683891E-02
-2.2607E-02,-2.819531906E-02
-2.2602E-02,-2.662841976E-02
-2.2597E-02,-2.654538333E-02
-2.2592E-02,-2.556533515E-02
-2.2587E-02,-2.536474693E-02
-2.2582E-02,-2.660014904E-02
-2.2577E-02,-2.709151733E-02
-2.2572E-02,-2.778342044E-02
-2.2567E-02,-2.718439758E-02
-2.2562E-02,-2.739527118E-02
-2.2557E-02,-2.727907360E-02
-2.2552E-02,-2.733250034E-02
-2.2547E-02,-2.707491386E-02
-2.2542E-02,-2.761023605E-02
-2.2537E-02,-2.580712783E-02
-2.2532E-02,-2.391584289E-02
-2.2527E-02,-2.391051757E-02
-2.2522E-02,-2.265742767E-02
-2.2517E-02,-2.269000709E-02
-2.2512E-02,-2.367271793E-02
-2.2507E-02,-2.446119678E-02
-2.2502E-02,-2.511482322E-02
-2.2497E-02,-2.450776851E-02
-2.2492E-02,-2.715073860E-02
-2.2487E-02,-2.830906570E-02
-2.2482E-02,-2.684361637E-02
-2.2477E-02,-2.593978488E-02
-2.2472E-02,-2.593274009E-02
-2.2467E-02,-2.754712093E-02
-2.2462E-02,-2.906538856E-02
-2.2457E-02,-2.945484531E-02
-2.2452E-02,-2.778869712E-02
-2.2447E-02,-2.742270076E-02
-2.2442E-02,-2.870388687E-02
-2.2437E-02,-2.685601985E-02
-2.2432E-02,-2.746747673E-02
-2.2427E-02,-2.741850364E-02
-2.2422E-02,-2.657714164E-02
-2.2416E-02,-2.720718849E-02
-2.2411E-02,-2.576011646E-02
-2.2406E-02,-2.683594882E-02
-2.2401E-02,-2.726516044E-02
-2.2396E-02,-2.737572563E-02
-2.2391E-02,-2.715053165E-02
-2.2386E-02,-2.735006511E-02
-2.2381E-02,-2.715489280E-02
-2.2376E-02,-2.838184440E-02
-2.2371E-02,-2.851494682E-02
-2.2366E-02,-2.930096805E-02
-2.2361E-02,-2.925848758E-02
-2.2356E-02,-2.942455471E-02
-2.2351E-02,-2.838761508E-02
-2.2346E-02,-2.726671875E-02
-2.2341E-02,-2.812034976E-02
-2.2336E-02,-2.858788097E-02
-2.2331E-02,-2.930648220E-02
-2.2326E-02,-2.736577594E-02
-2.2321E-02,-2.619135082E-02
-2.2316E-02,-2.489133251E-02
-2.2311E-02,-2.594199264E-02
-2.2306E-02,-2.436668479E-02
-2.2301E-02,-2.376158988E-02
-2.2296E-02,-2.507860935E-02
-2.2291E-02,-2.677834117E-02
-2.2286E-02,-2.667602718E-02
-2.2281E-02,-2.697830284E-02
-2.2276E-02,-2.630438125E-02
-2.2271E-02,-2.510645950E-02
-2.2266E-02,-2.499774444E-02
-2.2261E-02,-2.536699951E-02
-2.2256E-02,-2.504376590E-02
-2.2251E-02,-2.559997356E-02
-2.2246E-02,-2.656945789E-02
-2.2241E-02,-2.637571990E-02
-2.2236E-02,-2.804383838E-02
-2.2231E-02,-2.729449356E-02
-2.2226E-02,-2.619134891E-02
-2.2221E-02,-2.533483207E-02
-2.2216E-02,-2.477951896E-02
-2.2211E-02,-2.451904953E-02
-2.2206E-02,-2.281248748E-02
-2.2201E-02,-2.222328842E-02
-2.2196E-02,-2.201066387E-02
-2.2191E-02,-2.244910896E-02
-2.2186E-02,-2.039752948E-02
-2.2181E-02,-2.074099815E-02
-2.2176E-02,-2.277330959E-02
-2.2171E-02,-2.452017581E-02
-2.2166E-02,-2.626869476E-02
-2.2161E-02,-2.676178062E-02
-2.2156E-02,-2.753042114E-02
-2.2151E-02,-2.895701206E-02
-2.2146E-02,-2.942906463E-02
-2.2141E-02,-2.883405197E-02
-2.2136E-02,-2.562453735E-02
-2.2131E-02,-2.743306530E-02
-2.2126E-02,-2.770274532E-02
-2.2121E-02,-2.641988266E-02
-2.2116E-02,-2.569306743E-02
-2.2111E-02,-2.478976715E-02
-2.2106E-02,-2.655998409E-02
-2.2101E-02,-2.580576980E-02
-2.2096E-02,-2.602126682E-02
-2.2091E-02,-2.529604137E-02
-2.2086E-02,-2.546607196E-02
-2.2081E-02,-2.749652278E-02
-2.2076E-02,-2.893261039E-02
-2.2071E-02,-2.858141315E-02
-2.2066E-02,-2.770310295E-02
-2.2061E-02,-2.705078495E-02
-2.2056E-02,-2.875237453E-02
-2.2051E-02,-3.001510894E-02
-2.2046E-02,-3.103342807E-02
-2.2041E-02,-3.202318943E-02
-2.2036E-02,-3.309536350E-02
-2.2031E-02,-3.308522594E-02
-2.2026E-02,-3.003581989E-02
-2.2021E-02,-2.930644023E-02
-2.2016E-02,-2.879023349E-02
-2.2011E-02,-2.805599105E-02
-2.2006E-02,-2.830215728E-02
-2.2001E-02,-3.359660137E-02
-2.1996E-02,-3.405704582E-02
-2.1991E-02,-3.265017688E-02
-2.1986E-02,-3.246776283E-02
-2.1981E-02,-3.365632141E-02
-2.1976E-02,-3.331458461E-02
-2.1971E-02,-3.122656810E-02
-2.1966E-02,-3.024775684E-02
-2.1961E-02,-3.083686531E-02
-2.1956E-02,-3.236725986E-02
-2.1951E-02,-3.466364563E-02
-2.1946E-02,-3.465368354E-02
-2.1941E-02,-3.235331237E-02
-2.1936E-02,-3.089308918E-02
-2.1931E-02,-3.016421306E-02
-2.1926E-02,-2.984427726E-02
-2.1921E-02,-2.920146453E-02
-2.1916E-02,-2.962770545E-02
-2.1911E-02,-2.914841545E-02
-2.1906E-02,-2.883702362E-02
-2.1901E-02,-2.866219223E-02
-2.1896E-02,-2.973993766E-02
-2.1891E-02,-2.953408706E-02
-2.1886E-02,-2.660023963E-02
-2.1881E-02,-2.638903701E-02
-2.1876E-02,-2.677143657E-02
-2.1871E-02,-2.776250732E-02
-2.1866E-02,-3.033492458E-02
-2.1861E-02,-3.005143344E-02
-2.1856E-02,-3.012094963E-02
-2.1851E-02,-2.910030067E-02
-2.1846E-02,-2.782333171E-02
-2.1841E-02,-2.783215702E-02
-2.1836E-02,-2.812786663E-02
-2.1831E-02,-2.847196949E-02
-2.1826E-02,-2.848423851E-02
-2.1821E-02,-2.800384986E-02
-2.1816E-02,-2.770929801E-02
-2.1811E-02,-2.729150665E-02
-2.1806E-02,-2.889117420E-02
-2.1801E-02,-2.930794513E-02
-2.1796E-02,-3.011440361E-02
-2.1791E-02,-2.960221469E-02
-2.1786E-02,-3.121893680E-02
-2.1781E-02,-2.969662178E-02
-2.1776E-02,-2.977720058E-02
-2.1771E-02,-3.103609645E-02
-2.1766E-02,-3.100910652E-02
-2.1761E-02,-2.967739761E-02
-2.1756E-02,-2.880391777E-02
-2.1751E-02,-2.898296726E-02
-2.1746E-02,-3.082455528E-02
-2.1741E-02,-3.054244792E-02
-2.1736E-02,-2.919674766E-02
-2.1731E-02,-2.851365364E-02
-2.1726E-02,-3.041712749E-02
-2.1721E-02,-3.116916454E-02
-2.1716E-02,-3.015999496E-02
-2.1711E-02,-2.854757679E-02
-2.1706E-02,-2.771355522E-02
-2.1701E-02,-2.927060497E-02
-2.1696E-02,-3.007209957E-02
-2.1691E-02,-2.946940887E-02
-2.1686E-02,-2.831975257E-02
-2.1681E-02,-3.049452388E-02
-2.1676E-02,-3.171439445E-02
-2.1671E-02,-3.002653873E-02
-2.1666E-02,-2.946143901E-02
-2.1661E-02,-2.957706439E-02
-2.1656E-02,-2.820530212E-02
-2.1651E-02,-2.688459861E-02
-2.1646E-02,-2.657538974E-02
-2.1641E-02,-2.751116550E-02
-2.1636E-02,-2.807256973E-02
-2.1631E-02,-2.857014835E-02
-2.1626E-02,-2.855891693E-02
-2.1621E-02,-2.901986301E-02
-2.1616E-02,-2.926866901E-02
-2.1611E-02,-2.842347229E-02
-2.1606E-02,-2.819770420E-02
-2.1601E-02,-2.806616390E-02
-2.1596E-02,-2.709704959E-02
-2.1591E-02,-2.645238960E-02
-2.1586E-02,-2.479169357E-02
-2.1581E-02,-2.504095733E-02
-2.1576E-02,-2.558756721E-02
-2.1571E-02,-2.680086315E-02
-2.1566E-02,-2.479594219E-02
-2.1561E-02,-2.201863182E-02
-2.1556E-02,-2.357843769E-02
-2.1551E-02,-2.502577102E-02
-2.1546E-02,-2.721650207E-02
-2.1541E-02,-2.763214290E-02
-2.1536E-02,-2.872102821E-02
-2.1531E-02,-2.942448986E-02
-2.1526E-02,-3.020025909E-02
-2.1521E-02,-3.254375446E-02
-2.1516E-02,-3.114836776E-02
-2.1511E-02,-2.929745948E-02
-2.1506E-02,-2.742060173E-02
-2.1501E-02,-2.938283908E-02
-2.1496E-02,-3.050670898E-02
-2.1491E-02,-2.987253177E-02
-2.1486E-02,-2.793498600E-02
-2.1481E-02,-2.597975814E-02
-2.1476E-02,-2.768621051E-02
-2.1471E-02,-2.779760540E-02
-2.1466E-02,-2.603628433E-02
-2.1461E-02,-2.554181659E-02
-2.1456E-02,-2.720391834E-02
-2.1451E-02,-2.907602870E-02
-2.1446E-02,-2.969632232E-02
-2.1441E-02,-2.725358760E-02
-2.1436E-02,-2.734120739E-02
-2.1431E-02,-2.748733509E-02
-2.1426E-02,-2.913322437E-02
-2.1421E-02,-2.824511898E-02
-2.1416E-02,-2.649701965E-02
-2.1411E-02,-2.731697166E-02
-2.1406E-02,-2.786354721E-02
-2.1401E-02,-2.830801761E-02
-2.1396E-02,-2.666008842E-02
-2.1391E-02,-2.562576568E-02
-2.1386E-02,-2.665194690E-02
-2.1381E-02,-2.742572296E-02
-2.1376E-02,-2.684620750E-02
-2.1370E-02,-2.565316093E-02
-2.1365E-02,-2.593181121E-02
-2.1360E-02,-2.812005985E-02
-2.1355E-02,-2.879119861E-02
-2.1350E-02,-2.802154624E-02
-2.1345E-02,-2.779137409E-02
-2.1340E-02,-2.863959587E-02
-2.1335E-02,-2.770392501E-02
-2.1330E-02,-2.747168434E-02
-2.1325E-02,-2.701575744E-02
