[s],CH1[V]
-2.4999E-02,-2.721760345E-02
-2.4994E-02,-2.974044204E-02
-2.4989E-02,-3.052152991E-02
-2.4984E-02,-3.156497550E-02
-2.4979E-02,-3.311980605E-02
-2.4974E-02,-3.321185660E-02
-2.4969E-02,-3.024067283E-02
-2.4964E-02,-2.494309020E-02
-2.4959E-02,-2.151236701E-02
-2.4954E-02,-2.343057799E-02
-2.4949E-02,-2.546862769E-02
-2.4944E-02,-2.676772475E-02
-2.4939E-02,-2.706767440E-02
-2.4934E-02,-2.922912574E-02
-2.4929E-02,-2.982078910E-02
-2.4924E-02,-2.848661780E-02
-2.4919E-02,-2.687309051E-02
-2.4914E-02,-2.743397689E-02
-2.4909E-02,-2.768795753E-02
-2.4904E-02,-2.875425696E-02
-2.4899E-02,-3.003728080E-02
-2.4894E-02,-2.949302459E-02
-2.4889E-02,-2.852782989E-02
-2.4884E-02,-2.868353057E-02
-2.4879E-02,-2.946730590E-02
-2.4874E-02,-2.997570586E-02
-2.4869E-02,-2.696935248E-02
-2.4864E-02,-2.891240287E-02
-2.4859E-02,-2.788212943E-02
-2.4854E-02,-2.721310401E-02
-2.4849E-02,-2.880465484E-02
-2.4844E-02,-2.991643119E-02
-2.4839E-02,-2.857777953E-02
-2.4834E-02,-2.824858642E-02
-2.4829E-02,-2.763364768E-02
-2.4824E-02,-2.702290893E-02
-2.4819E-02,-2.814123702E-02
-2.4814E-02,-3.036316848E-02
-2.4809E-02,-3.181509757E-02
-2.4804E-02,-3.222225928E-02
-2.4799E-02,-2.995753455E-02
-2.4794E-02,-3.131186271E-02
-2.4789E-02,-3.173548484E-02
-2.4784E-02,-3.157600188E-02
-2.4779E-02,-3.016947722E-02
-2.4774E-02,-3.068141341E-02
-2.4769E-02,-3.083178687E-02
-2.4764E-02,-3.037371039E-02
-2.4759E-02,-3.060607505E-02
-2.4754E-02,-2.918007255E-02
-2.4749E-02,-2.912591529E-02
-2.4744E-02,-3.110826087E-02
-2.4739E-02,-3.364150214E-02
-2.4734E-02,-3.360283256E-02
-2.4729E-02,-3.316586280E-02
-2.4724E-02,-3.303677344E-02
-2.4719E-02,-3.209457946E-02
-2.4714E-02,-3.169659209E-02
-2.4709E-02,-3.067288947E-02
-2.4704E-02,-3.055082679E-02
-2.4699E-02,-3.008176017E-02
-2.4694E-02,-3.031883025E-02
-2.4689E-02,-3.281204200E-02
-2.4684E-02,-3.312513518E-02
-2.4679E-02,-3.099585891E-02
-2.4674E-02,-2.876554275E-02
-2.4669E-02,-2.880594993E-02
-2.4664E-02,-3.034709144E-02
-2.4659E-02,-3.077868247E-02
-2.4654E-02,-2.960870528E-02
-2.4649E-02,-2.713114905E-02
-2.4644E-02,-2.725947547E-02
-2.4639E-02,-2.694420600E-02
-2.4634E-02,-2.685140586E-02
-2.4629E-02,-2.664331412E-02
-2.4624E-02,-2.904640365E-02
-2.4619E-02,-3.109642005E-02
-2.4614E-02,-3.255944419E-02
-2.4609E-02,-3.101256347E-02
-2.4604E-02,-2.995715690E-02
-2.4599E-02,-3.005702376E-02
-2.4594E-02,-3.041970801E-02
-2.4589E-02,-3.033572555E-02
-2.4584E-02,-2.936552215E-02
-2.4579E-02,-3.128962302E-02
-2.4574E-02,-3.324719405E-02
-2.4569E-02,-3.373871017E-02
-2.4564E-02,-3.537450957E-02
-2.4559E-02,-3.711710334E-02
-2.4554E-02,-3.689613128E-02
-2.4549E-02,-3.363549972E-02
-2.4544E-02,-3.058058143E-02
-2.4539E-02,-2.644698119E-02
-2.4534E-02,-2.398831344E-02
-2.4529E-02,-2.593822455E-02
-2.4524E-02,-2.785463881E-02
-2.4519E-02,-2.939175200E-02
-2.4514E-02,-3.111843657E-02
-2.4509E-02,-3.239008117E-02
-2.4504E-02,-3.230063224E-02
-2.4498E-02,-3.031615806E-02
-2.4493E-02,-2.837308097E-02
-2.4488E-02,-2.868746543E-02
-2.4483E-02,-2.969727874E-02
-2.4478E-02,-3.180286193E-02
-2.4473E-02,-3.277774215E-02
