[s],CH1[V]
-2.4243E-02,-2.511301398E-02
-2.4238E-02,-2.610061049E-02
-2.4233E-02,-2.775034118E-02
-2.4228E-02,-2.726274085E-02
-2.4223E-02,-2.513864875E-02
-2.4218E-02,-2.570368743E-02
-2.4213E-02,-2.624611831E-02
-2.4208E-02,-2.588217711E-02
-2.4203E-02,-2.682139182E-02
-2.4198E-02,-2.756532645E-02
-2.4193E-02,-2.754470992E-02
-2.4188E-02,-2.785899711E-02
-2.4183E-02,-2.695061851E-02
-2.4178E-02,-2.599654937E-02
-2.4173E-02,-2.359469581E-02
-2.4168E-02,-2.262115073E-02
-2.4163E-02,-2.355924010E-02
-2.4158E-02,-2.486441398E-02
-2.4153E-02,-2.547119498E-02
-2.4148E-02,-2.686928916E-02
-2.4143E-02,-2.865766501E-02
-2.4138E-02,-2.632780051E-02
-2.4133E-02,-2.313950515E-02
-2.4128E-02,-2.424274611E-02
-2.4123E-02,-2.582117248E-02
-2.4118E-02,-2.695184112E-02
-2.4113E-02,-2.768735290E-02
-2.4108E-02,-2.716121650E-02
-2.4103E-02,-2.478067183E-02
-2.4098E-02,-2.506024528E-02
-2.4093E-02,-2.640672278E-02
-2.4088E-02,-2.653205276E-02
-2.4083E-02,-2.522483611E-02
-2.4078E-02,-2.546828437E-02
-2.4073E-02,-2.996512389E-02
-2.4068E-02,-3.218267417E-02
-2.4063E-02,-3.287255073E-02
-2.4058E-02,-3.573789001E-02
-2.4053E-02,-3.494274879E-02
-2.4048E-02,-3.234791923E-02
-2.4043E-02,-2.658538795E-02
-2.4038E-02,-2.339921355E-02
-2.4033E-02,-2.252066970E-02
-2.4028E-02,-2.116436362E-02
-2.4023E-02,-2.225861526E-02
-2.4018E-02,-2.613047194E-02
-2.4013E-02,-2.907964492E-02
-2.4008E-02,-2.976421142E-02
-2.4003E-02,-2.966823173E-02
-2.3998E-02,-2.645590377E-02
-2.3993E-02,-2.221825767E-02
-2.3988E-02,-2.390628028E-02
-2.3983E-02,-2.657133842E-02
-2.3978E-02,-2.794404769E-02
-2.3973E-02,-2.745750976E-02
-2.3968E-02,-3.033446288E-02
-2.3963E-02,-3.232470870E-02
-2.3958E-02,-2.914955688E-02
-2.3953E-02,-2.688227248E-02
-2.3948E-02,-2.576856780E-02
-2.3943E-02,-2.389438033E-02
-2.3938E-02,-2.324854255E-02
-2.3933E-02,-2.435828376E-02
-2.3928E-02,-2.499824500E-02
-2.3923E-02,-2.396114326E-02
-2.3918E-02,-2.549850440E-02
-2.3913E-02,-2.731175399E-02
-2.3908E-02,-2.493855643E-02
-2.3903E-02,-2.460846686E-02
-2.3898E-02,-2.628390098E-02
-2.3893E-02,-2.789421439E-02
-2.3888E-02,-2.619122100E-02
-2.3883E-02,-2.662837386E-02
-2.3878E-02,-2.850009513E-02
-2.3873E-02,-2.925799155E-02
-2.3868E-02,-2.960350966E-02
-2.3863E-02,-2.900071883E-02
-2.3858E-02,-3.011243224E-02
-2.3853E-02,-2.753052115E-02
-2.3848E-02,-2.435580993E-02
-2.3843E-02,-2.636623549E-02
-2.3838E-02,-2.632761931E-02
-2.3833E-02,-2.518193603E-02
-2.3828E-02,-2.579628921E-02
-2.3823E-02,-2.774695182E-02
-2.3818E-02,-2.793986487E-02
-2.3813E-02,-2.554941916E-02
-2.3808E-02,-2.518817496E-02
-2.3803E-02,-2.301093078E-02
-2.3798E-02,-2.336153960E-02
-2.3793E-02,-2.420366645E-02
-2.3788E-02,-2.644423079E-02
-2.3783E-02,-2.741944289E-02
-2.3778E-02,-2.633176398E-02
-2.3773E-02,-2.752944160E-02
-2.3768E-02,-2.891406608E-02
-2.3763E-02,-2.704568648E-02
-2.3758E-02,-2.565943503E-02
-2.3753E-02,-2.805025077E-02
-2.3748E-02,-2.917038321E-02
-2.3743E-02,-2.660256934E-02
-2.3738E-02,-2.755695701E-02
-2.3733E-02,-2.750100493E-02
-2.3728E-02,-2.788894248E-02
-2.3723E-02,-2.655912185E-02
-2.3718E-02,-2.594325233E-02
-2.3713E-02,-2.574651504E-02
-2.3708E-02,-2.532743430E-02
-2.3703E-02,-2.806185699E-02
-2.3698E-02,-3.057948661E-02
-2.3693E-02,-3.092164397E-02
-2.3688E-02,-2.958109641E-02
-2.3683E-02,-2.973373961E-02
-2.3678E-02,-2.917633414E-02
-2.3673E-02,-2.426584792E-02
-2.3668E-02,-2.412328315E-02
-2.3663E-02,-2.517070937E-02
-2.3658E-02,-2.671486831E-02
-2.3653E-02,-2.701937652E-02
-2.3648E-02,-2.687380958E-02
-2.3643E-02,-2.807315612E-02
-2.3638E-02,-2.884330344E-02
-2.3633E-02,-3.544740081E-02
-2.3628E-02,-3.919671988E-02
-2.3623E-02,-3.446587920E-02
-2.3618E-02,-3.066332030E-02
-2.3613E-02,-2.745546508E-02
-2.3608E-02,-2.853598762E-02
-2.3603E-02,-2.737958503E-02
-2.3598E-02,-2.652977347E-02
-2.3593E-02,-2.831507850E-02
-2.3588E-02,-2.581931090E-02
-2.3583E-02,-2.566805053E-02
-2.3578E-02,-2.608349586E-02
-2.3573E-02,-2.654425025E-02
-2.3568E-02,-2.463242888E-02
-2.3563E-02,-2.212529922E-02
-2.3558E-02,-2.433333564E-02
-2.3553E-02,-2.597467780E-02
-2.3548E-02,-2.653634810E-02
-2.3543E-02,-2.635707641E-02
-2.3538E-02,-2.509990859E-02
-2.3533E-02,-2.523131919E-02
-2.3528E-02,-2.618664145E-02
-2.3523E-02,-2.712883735E-02
-2.3518E-02,-2.437347770E-02
-2.3513E-02,-2.204500175E-02
-2.3508E-02,-2.395013213E-02
-2.3503E-02,-2.680112243E-02
-2.3498E-02,-2.673293471E-02
-2.3493E-02,-2.480350852E-02
-2.3488E-02,-2.528276992E-02
-2.3483E-02,-2.621203017E-02
-2.3478E-02,-2.499115729E-02
-2.3473E-02,-2.367049193E-02
-2.3468E-02,-2.516753173E-02
-2.3463E-02,-2.780956244E-02
-2.3457E-02,-2.751735663E-02
-2.3452E-02,-2.568957877E-02
-2.3447E-02,-2.398988318E-02
-2.3442E-02,-2.307456756E-02
-2.3437E-02,-2.239654326E-02
-2.3432E-02,-2.352869010E-02
-2.3427E-02,-2.639764762E-02
-2.3422E-02,-2.570547080E-02
-2.3417E-02,-2.575938010E-02
-2.3412E-02,-2.615259147E-02
-2.3407E-02,-2.573738074E-02
-2.3402E-02,-2.549015975E-02
-2.3397E-02,-2.542318892E-02
-2.3392E-02,-2.652227759E-02
-2.3387E-02,-2.666989684E-02
-2.3382E-02,-2.831456351E-02
-2.3377E-02,-2.831437469E-02
-2.3372E-02,-2.865691924E-02
-2.3367E-02,-3.002431273E-02
-2.3362E-02,-3.118188643E-02
-2.3357E-02,-3.121347594E-02
-2.3352E-02,-2.714407706E-02
-2.3347E-02,-2.509846663E-02
-2.3342E-02,-2.513516593E-02
-2.3337E-02,-2.513684249E-02
-2.3332E-02,-2.627932715E-02
-2.3327E-02,-2.717704368E-02
-2.3322E-02,-2.845826125E-02
-2.3317E-02,-2.956244063E-02
-2.3312E-02,-2.849382758E-02
-2.3307E-02,-2.958289695E-02
-2.3302E-02,-3.040127158E-02
-2.3297E-02,-2.930038619E-02
-2.3292E-02,-2.819619346E-02
-2.3287E-02,-2.870177817E-02
-2.3282E-02,-2.858400321E-02
-2.3277E-02,-2.616594100E-02
-2.3272E-02,-2.773546004E-02
-2.3267E-02,-2.858250976E-02
-2.3262E-02,-2.827639174E-02
-2.3257E-02,-2.869151473E-02
-2.3252E-02,-3.068148017E-02
-2.3247E-02,-3.102877021E-02
-2.3242E-02,-2.961253333E-02
-2.3237E-02,-3.067785239E-02
-2.3232E-02,-3.031669784E-02
-2.3227E-02,-2.554543090E-02
-2.3222E-02,-2.005722785E-02
-2.3217E-02,-1.717255378E-02
-2.3212E-02,-1.637922072E-02
-2.3207E-02,-1.633004165E-02
-2.3202E-02,-2.027603507E-02
-2.3197E-02,-2.550716186E-02
-2.3192E-02,-2.989255881E-02
-2.3187E-02,-3.115266395E-02
-2.3182E-02,-3.281263709E-02
-2.3177E-02,-3.233476043E-02
-2.3172E-02,-2.671349883E-02
-2.3167E-02,-2.385472846E-02
-2.3162E-02,-2.510004783E-02
-2.3157E-02,-2.653647017E-02
-2.3152E-02,-2.708091331E-02
-2.3147E-02,-2.953103232E-02
-2.3142E-02,-3.467504668E-02
-2.3137E-02,-3.367067695E-02
-2.3132E-02,-2.869292235E-02
-2.3127E-02,-2.821970344E-02
-2.3122E-02,-2.784393287E-02
-2.3117E-02,-2.786344504E-02
-2.3112E-02,-2.792842460E-02
-2.3107E-02,-2.901083732E-02
-2.3102E-02,-2.895444655E-02
-2.3097E-02,-2.888695312E-02
-2.3092E-02,-3.213986373E-02
-2.3087E-02,-3.167687964E-02
-2.3082E-02,-2.815149665E-02
-2.3077E-02,-2.494839835E-02
-2.3072E-02,-2.599290824E-02
-2.3067E-02,-2.604240775E-02
-2.3062E-02,-2.476962829E-02
-2.3057E-02,-2.662363410E-02
-2.3052E-02,-2.728675818E-02
-2.3047E-02,-2.809827399E-02
-2.3042E-02,-2.629816794E-02
-2.3037E-02,-2.747184157E-02
-2.3032E-02,-2.709437537E-02
-2.3027E-02,-2.514876914E-02
-2.3022E-02,-2.676653266E-02
-2.3017E-02,-2.847726607E-02
-2.3012E-02,-2.952580619E-02
-2.3007E-02,-2.810290313E-02
-2.3002E-02,-2.948197532E-02
-2.2997E-02,-3.189648986E-02
-2.2992E-02,-3.146884131E-02
-2.2987E-02,-3.020884490E-02
-2.2982E-02,-2.825132918E-02
-2.2977E-02,-2.879510093E-02
-2.2972E-02,-2.748340011E-02
-2.2967E-02,-2.921650290E-02
-2.2962E-02,-3.081211066E-02
-2.2957E-02,-2.945099044E-02
-2.2952E-02,-3.092031837E-02
-2.2947E-02,-3.011628509E-02
-2.2942E-02,-2.989136863E-02
-2.2937E-02,-2.978767943E-02
-2.2932E-02,-3.034089446E-02
-2.2927E-02,-3.169396758E-02
-2.2922E-02,-2.932631278E-02
-2.2917E-02,-2.840903831E-02
-2.2912E-02,-2.964922118E-02
-2.2907E-02,-2.823812652E-02
-2.2902E-02,-2.726275420E-02
-2.2897E-02,-2.811414695E-02
-2.2892E-02,-2.870433784E-02
-2.2887E-02,-2.558466697E-02
-2.2882E-02,-2.520984244E-02
-2.2877E-02,-2.803749442E-02
-2.2872E-02,-2.941024566E-02
-2.2867E-02,-2.959623694E-02
-2.2862E-02,-3.118790221E-02
-2.2857E-02,-3.229762435E-02
-2.2852E-02,-3.003757834E-02
-2.2847E-02,-2.290716529E-02
-2.2842E-02,-2.130325866E-02
-2.2837E-02,-2.260549140E-02
-2.2832E-02,-2.375373244E-02
-2.2827E-02,-2.615282798E-02
-2.2822E-02,-2.654373145E-02
-2.2817E-02,-2.422238135E-02
-2.2812E-02,-2.284493041E-02
-2.2807E-02,-2.689940429E-02
-2.2802E-02,-2.801995444E-02
-2.2797E-02,-2.811647201E-02
-2.2792E-02,-2.775664878E-02
-2.2787E-02,-2.875280166E-02
-2.2782E-02,-2.862077308E-02
-2.2777E-02,-2.871864486E-02
-2.2772E-02,-2.964507079E-02
-2.2767E-02,-2.865010428E-02
-2.2762E-02,-2.657268882E-02
-2.2757E-02,-2.648455405E-02
-2.2752E-02,-2.843045211E-02
-2.2747E-02,-3.119086623E-02
-2.2742E-02,-3.005887389E-02
-2.2737E-02,-3.003601432E-02
-2.2732E-02,-2.981631637E-02
-2.2727E-02,-2.893895888E-02
-2.2722E-02,-2.890093207E-02
-2.2717E-02,-3.113144851E-02
-2.2712E-02,-3.150555396E-02
-2.2707E-02,-2.923872733E-02
-2.2702E-02,-2.767111945E-02
-2.2697E-02,-2.716007972E-02
-2.2692E-02,-2.698346877E-02
-2.2687E-02,-2.766786551E-02
-2.2682E-02,-2.922955680E-02
-2.2677E-02,-3.218493247E-02
-2.2672E-02,-3.214051795E-02
-2.2667E-02,-2.997119498E-02
-2.2662E-02,-3.077625251E-02
-2.2657E-02,-3.075632644E-02
-2.2652E-02,-2.935231185E-02
-2.2647E-02,-3.072102141E-02
-2.2642E-02,-3.103170943E-02
-2.2637E-02,-2.832410789E-02
-2.2632E-02,-2.786948371E-02
-2.2627E-02,-2.776656890E-02
-2.2622E-02,-2.854696631E-02
-2.2617E-02,-2.875061202E-02
-2.2612E-02,-2.828541732E-02
-2.2607E-02,-2.943096519E-02
-2.2602E-02,-2.928505683E-02
-2.2597E-02,-2.833159614E-02
-2.2592E-02,-2.889577460E-02
-2.2587E-02,-2.965297294E-02
-2.2582E-02,-2.955209708E-02
-2.2577E-02,-2.939102912E-02
-2.2572E-02,-3.017999816E-02
-2.2567E-02,-2.939677596E-02
-2.2562E-02,-2.742727828E-02
-2.2557E-02,-2.801684546E-02
-2.2552E-02,-2.762191367E-02
-2.2547E-02,-2.813224578E-02
-2.2542E-02,-2.935940719E-02
-2.2537E-02,-3.015756583E-02
-2.2532E-02,-2.995235229E-02
-2.2527E-02,-2.724133277E-02
-2.2522E-02,-2.828790641E-02
-2.2517E-02,-2.759973693E-02
-2.2512E-02,-2.693321776E-02
-2.2507E-02,-2.652033973E-02
-2.2502E-02,-2.809119201E-02
-2.2497E-02,-3.062974143E-02
-2.2492E-02,-2.902314544E-02
-2.2487E-02,-2.953268600E-02
-2.2482E-02,-3.048167586E-02
-2.2477E-02,-2.974258590E-02
-2.2472E-02,-2.883338141E-02
-2.2467E-02,-2.847234893E-02
-2.2462E-02,-2.833890891E-02
-2.2457E-02,-2.680531669E-02
-2.2452E-02,-2.598964477E-02
-2.2447E-02,-2.711233306E-02
-2.2442E-02,-2.752161765E-02
-2.2437E-02,-2.552850890E-02
-2.2432E-02,-2.821594214E-02
-2.2427E-02,-3.028138900E-02
-2.2422E-02,-2.972086310E-02
-2.2416E-02,-2.808315444E-02
-2.2411E-02,-2.838104415E-02
-2.2406E-02,-3.065411925E-02
-2.2401E-02,-3.147041678E-02
-2.2396E-02,-3.107064414E-02
-2.2391E-02,-3.046314406E-02
-2.2386E-02,-3.091136718E-02
-2.2381E-02,-2.978079009E-02
-2.2376E-02,-3.047066665E-02
-2.2371E-02,-3.019959235E-02
-2.2366E-02,-2.922363448E-02
-2.2361E-02,-3.379520583E-02
-2.2356E-02,-4.185028434E-02
-2.2351E-02,-4.533599639E-02
-2.2346E-02,-4.243265128E-02
-2.2341E-02,-4.057959151E-02
-2.2336E-02,-3.565854621E-02
-2.2331E-02,-2.949828887E-02
-2.2326E-02,-2.314566588E-02
-2.2321E-02,-2.266812110E-02
-2.2316E-02,-2.578212905E-02
-2.2311E-02,-2.821390891E-02
-2.2306E-02,-3.259046340E-02
-2.2301E-02,-3.609554648E-02
-2.2296E-02,-3.545231223E-02
-2.2291E-02,-3.321815085E-02
-2.2286E-02,-3.123304915E-02
-2.2281E-02,-2.662852263E-02
-2.2276E-02,-2.289894080E-02
-2.2271E-02,-2.511728072E-02
-2.2266E-02,-2.862820983E-02
-2.2261E-02,-3.123693824E-02
-2.2256E-02,-3.144627357E-02
-2.2251E-02,-3.329218459E-02
-2.2246E-02,-3.383187652E-02
-2.2241E-02,-3.000400901E-02
-2.2236E-02,-2.625781608E-02
-2.2231E-02,-2.589381957E-02
-2.2226E-02,-2.799983382E-02
-2.2221E-02,-2.942887473E-02
-2.2216E-02,-3.170740294E-02
-2.2211E-02,-3.390320945E-02
-2.2206E-02,-3.203041053E-02
-2.2201E-02,-3.114880538E-02
-2.2196E-02,-3.052127433E-02
-2.2191E-02,-3.028962874E-02
-2.2186E-02,-2.842363715E-02
-2.2181E-02,-2.698031402E-02
-2.2176E-02,-2.971727920E-02
-2.2171E-02,-3.074844337E-02
-2.2166E-02,-3.162348533E-02
-2.2161E-02,-3.334436965E-02
-2.2156E-02,-3.278744864E-02
-2.2151E-02,-3.150710845E-02
-2.2146E-02,-2.998283553E-02
-2.2141E-02,-2.903815055E-02
-2.2136E-02,-2.726811194E-02
-2.2131E-02,-2.837540984E-02
-2.2126E-02,-3.295598388E-02
-2.2121E-02,-3.315125823E-02
-2.2116E-02,-3.040174079E-02
-2.2111E-02,-3.008664298E-02
-2.2106E-02,-3.168727469E-02
-2.2101E-02,-3.082678390E-02
-2.2096E-02,-2.719022727E-02
-2.2091E-02,-2.823263335E-02
-2.2086E-02,-2.904266334E-02
-2.2081E-02,-3.042673659E-02
-2.2076E-02,-3.032447982E-02
-2.2071E-02,-2.984255767E-02
-2.2066E-02,-2.965272689E-02
-2.2061E-02,-2.790075469E-02
-2.2056E-02,-2.836387801E-02
-2.2051E-02,-2.801442695E-02
-2.2046E-02,-2.702392745E-02
-2.2041E-02,-2.568354392E-02
-2.2036E-02,-2.917166686E-02
-2.2031E-02,-3.064577842E-02
-2.2026E-02,-2.802990890E-02
-2.2021E-02,-2.713991141E-02
-2.2016E-02,-2.480675673E-02
-2.2011E-02,-2.417967582E-02
-2.2006E-02,-2.523289275E-02
-2.2001E-02,-2.674079490E-02
-2.1996E-02,-2.758992934E-02
-2.1991E-02,-2.712864852E-02
-2.1986E-02,-2.774447799E-02
-2.1981E-02,-2.901727271E-02
-2.1976E-02,-2.864312720E-02
-2.1971E-02,-2.611541915E-02
-2.1966E-02,-2.620296454E-02
-2.1961E-02,-2.784020782E-02
-2.1956E-02,-2.690497756E-02
-2.1951E-02,-2.617593932E-02
-2.1946E-02,-2.526680541E-02
-2.1941E-02,-2.400413489E-02
-2.1936E-02,-2.430790114E-02
-2.1931E-02,-2.706720328E-02
-2.1926E-02,-2.753802276E-02
-2.1921E-02,-2.480575347E-02
-2.1916E-02,-2.534010291E-02
-2.1911E-02,-2.793752837E-02
-2.1906E-02,-2.933867621E-02
-2.1901E-02,-2.989427352E-02
-2.1896E-02,-3.573665214E-02
-2.1891E-02,-4.573702979E-02
-2.1886E-02,-4.000267005E-02
-2.1881E-02,-3.513530517E-02
-2.1876E-02,-2.969190955E-02
-2.1871E-02,-2.791962028E-02
-2.1866E-02,-3.055565047E-02
-2.1861E-02,-2.911448455E-02
-2.1856E-02,-2.875788665E-02
-2.1851E-02,-2.600962806E-02
-2.1846E-02,-2.526040816E-02
-2.1841E-02,-2.724151587E-02
-2.1836E-02,-2.571223044E-02
-2.1831E-02,-2.484418464E-02
-2.1826E-02,-2.413516784E-02
-2.1821E-02,-2.738944793E-02
-2.1816E-02,-2.928114867E-02
-2.1811E-02,-2.951596999E-02
-2.1806E-02,-2.816348624E-02
-2.1801E-02,-2.620155311E-02
-2.1796E-02,-2.900589347E-02
-2.1791E-02,-2.996965766E-02
-2.1786E-02,-2.950733733E-02
-2.1781E-02,-2.699502921E-02
-2.1776E-02,-2.539570785E-02
-2.1771E-02,-2.672212195E-02
-2.1766E-02,-2.815681815E-02
-2.1761E-02,-2.679391456E-02
-2.1756E-02,-2.432455802E-02
-2.1751E-02,-2.581868911E-02
-2.1746E-02,-2.889350295E-02
-2.1741E-02,-2.825948119E-02
-2.1736E-02,-2.683241630E-02
-2.1731E-02,-2.660699439E-02
-2.1726E-02,-2.929551673E-02
-2.1721E-02,-2.711976981E-02
-2.1716E-02,-2.615455031E-02
-2.1711E-02,-2.673962951E-02
-2.1706E-02,-2.505797744E-02
-2.1701E-02,-2.462706542E-02
-2.1696E-02,-2.576429725E-02
-2.1691E-02,-2.649438071E-02
-2.1686E-02,-2.610999656E-02
-2.1681E-02,-2.567518973E-02
-2.1676E-02,-2.618360686E-02
-2.1671E-02,-2.593739867E-02
-2.1666E-02,-2.518968749E-02
-2.1661E-02,-2.748238349E-02
-2.1656E-02,-2.752804542E-02
-2.1651E-02,-2.839690948E-02
-2.1646E-02,-3.052603507E-02
-2.1641E-02,-3.150106597E-02
-2.1636E-02,-2.655487800E-02
-2.1631E-02,-2.202750373E-02
-2.1626E-02,-2.363352942E-02
-2.1621E-02,-2.572060370E-02
-2.1616E-02,-2.552751899E-02
-2.1611E-02,-2.517528892E-02
-2.1606E-02,-2.748421836E-02
-2.1601E-02,-2.658303809E-02
-2.1596E-02,-2.537487388E-02
-2.1591E-02,-2.680494666E-02
-2.1586E-02,-2.751518226E-02
-2.1581E-02,-2.755047202E-02
-2.1576E-02,-2.805713058E-02
-2.1571E-02,-3.061578727E-02
-2.1566E-02,-3.067059302E-02
-2.1561E-02,-2.785081458E-02
-2.1556E-02,-2.886697173E-02
-2.1551E-02,-2.945484900E-02
-2.1546E-02,-2.811317801E-02
-2.1541E-02,-2.799903083E-02
-2.1536E-02,-3.019195342E-02
-2.1531E-02,-3.108303428E-02
-2.1526E-02,-2.859666991E-02
-2.1521E-02,-2.906988311E-02
-2.1516E-02,-3.022208762E-02
-2.1511E-02,-3.079138160E-02
-2.1506E-02,-3.159142852E-02
-2.1501E-02,-3.062557960E-02
-2.1496E-02,-2.857724738E-02
-2.1491E-02,-2.650022101E-02
-2.1486E-02,-2.546004844E-02
-2.1481E-02,-2.406435180E-02
-2.1476E-02,-2.097085929E-02
-2.1471E-02,-1.637608886E-02
-2.1466E-02,-1.314103675E-02
-2.1461E-02,-1.582066131E-02
-2.1456E-02,-2.178810477E-02
-2.1451E-02,-2.693898749E-02
-2.1446E-02,-3.125729728E-02
-2.1441E-02,-3.113139319E-02
-2.1436E-02,-2.903595328E-02
-2.1431E-02,-2.730675483E-02
-2.1426E-02,-2.652557540E-02
-2.1421E-02,-2.448306060E-02
-2.1416E-02,-2.374030471E-02
-2.1411E-02,-2.770238280E-02
-2.1406E-02,-3.119005752E-02
-2.1401E-02,-3.177472472E-02
-2.1396E-02,-3.185587478E-02
-2.1391E-02,-3.244662452E-02
-2.1386E-02,-2.827998137E-02
-2.1381E-02,-2.607114387E-02
-2.1376E-02,-2.588666701E-02
-2.1370E-02,-2.269309974E-02
-2.1365E-02,-2.433680320E-02
-2.1360E-02,-2.854665542E-02
-2.1355E-02,-3.207064986E-02
-2.1350E-02,-3.090781379E-02
-2.1345E-02,-2.825079322E-02
-2.1340E-02,-2.925253844E-02
-2.1335E-02,-2.904631400E-02
-2.1330E-02,-2.775683951E-02
-2.1325E-02,-2.557284331E-02
