[s],CH1[V]
-2.4999E-02,-2.757538581E-02
-2.4994E-02,-2.702745414E-02
-2.4989E-02,-2.664313865E-02
-2.4984E-02,-2.801239181E-02
-2.4979E-02,-2.639800811E-02
-2.4974E-02,-2.599405646E-02
-2.4969E-02,-2.797395682E-02
-2.4964E-02,-2.837433410E-02
-2.4959E-02,-2.763471580E-02
-2.4954E-02,-2.815579009E-02
-2.4949E-02,-2.923126960E-02
-2.4944E-02,-3.070936179E-02
-2.4939E-02,-3.047914290E-02
-2.4934E-02,-2.927690673E-02
-2.4929E-02,-2.842724967E-02
-2.4924E-02,-2.679716468E-02
-2.4919E-02,-2.620645690E-02
-2.4914E-02,-2.722064757E-02
-2.4909E-02,-2.741927505E-02
-2.4904E-02,-2.635839629E-02
-2.4899E-02,-2.788631034E-02
-2.4894E-02,-2.906468558E-02
-2.4889E-02,-2.893385673E-02
-2.4884E-02,-2.887092376E-02
-2.4879E-02,-3.062387824E-02
-2.4874E-02,-3.164093184E-02
-2.4869E-02,-2.952224135E-02
-2.4864E-02,-2.884989142E-02
-2.4859E-02,-2.859588218E-02
-2.4854E-02,-2.772363830E-02
-2.4849E-02,-2.613528228E-02
-2.4844E-02,-2.733220840E-02
-2.4839E-02,-2.830156302E-02
-2.4834E-02,-2.809159636E-02
-2.4829E-02,-3.023913550E-02
-2.4824E-02,-2.982519698E-02
-2.4819E-02,-2.942782187E-02
-2.4814E-02,-2.787489295E-02
-2.4809E-02,-2.884556937E-02
-2.4804E-02,-2.932495284E-02
-2.4799E-02,-2.706685615E-02
-2.4794E-02,-2.727781463E-02
-2.4789E-02,-2.883384109E-02
-2.4784E-02,-3.065892959E-02
-2.4779E-02,-2.957513404E-02
-2.4774E-02,-2.883826995E-02
-2.4769E-02,-2.882577300E-02
-2.4764E-02,-2.582329535E-02
-2.4759E-02,-2.252117705E-02
-2.4754E-02,-2.223433089E-02
-2.4749E-02,-2.420676208E-02
-2.4744E-02,-2.470224547E-02
-2.4739E-02,-2.466173720E-02
