[s],CH1[V]
-2.4999E-02,-3.151500678E-02
-2.4994E-02,-3.406358695E-02
-2.4989E-02,-3.087356353E-02
-2.4984E-02,-3.059080863E-02
-2.4979E-02,-3.361921287E-02
-2.4974E-02,-3.359249091E-02
-2.4969E-02,-3.154277587E-02
-2.4964E-02,-3.321003509E-02
-2.4959E-02,-3.383751082E-02
-2.4954E-02,-3.140514731E-02
-2.4949E-02,-3.166768622E-02
-2.4944E-02,-3.415983558E-02
-2.4939E-02,-3.372693801E-02
-2.4934E-02,-3.320523429E-02
-2.4929E-02,-3.482117820E-02
-2.4924E-02,-3.502345443E-02
-2.4919E-02,-3.289624190E-02
-2.4914E-02,-3.071696258E-02
-2.4909E-02,-3.269545722E-02
-2.4904E-02,-3.267643142E-02
-2.4899E-02,-3.157801032E-02
-2.4894E-02,-3.276785827E-02
-2.4889E-02,-3.406375670E-02
-2.4884E-02,-3.282455611E-02
-2.4879E-02,-2.975925994E-02
-2.4874E-02,-3.154013419E-02
-2.4869E-02,-3.066095710E-02
-2.4864E-02,-2.944208694E-02
-2.4859E-02,-2.982992530E-02
-2.4854E-02,-3.134884048E-02
-2.4849E-02,-3.031237578E-02
-2.4844E-02,-2.848870444E-02
-2.4839E-02,-3.134819770E-02
-2.4834E-02,-3.146539855E-02
-2.4829E-02,-3.077225471E-02
-2.4824E-02,-3.050929427E-02
-2.4819E-02,-3.194397330E-02
-2.4814E-02,-3.180973411E-02
-2.4809E-02,-2.951740050E-02
-2.4804E-02,-3.157571197E-02
-2.4799E-02,-3.328504348E-02
-2.4794E-02,-3.138348937E-02
-2.4789E-02,-3.089685798E-02
-2.4784E-02,-3.076465964E-02
-2.4779E-02,-3.100150275E-02
-2.4774E-02,-2.814498878E-02
-2.4769E-02,-2.713668609E-02
-2.4764E-02,-2.936399055E-02
-2.4759E-02,-2.964104056E-02
-2.4754E-02,-3.240107703E-02
-2.4749E-02,-4.660797668E-02
-2.4744E-02,-4.580708289E-02
-2.4739E-02,-4.119795966E-02
-2.4734E-02,-3.629811072E-02
-2.4729E-02,-3.241980147E-02
-2.4724E-02,-3.502933478E-02
-2.4719E-02,-3.335805106E-02
-2.4714E-02,-3.303615737E-02
-2.4709E-02,-2.940691924E-02
-2.4704E-02,-2.493204665E-02
-2.4699E-02,-2.631359458E-02
-2.4694E-02,-2.877061820E-02
-2.4689E-02,-2.917525458E-02
-2.4684E-02,-2.527292800E-02
-2.4679E-02,-2.590883803E-02
-2.4674E-02,-3.074034286E-02
-2.4669E-02,-3.128186011E-02
-2.4664E-02,-2.976737189E-02
-2.4659E-02,-2.954607940E-02
-2.4654E-02,-3.034707236E-02
-2.4649E-02,-3.138194823E-02
-2.4644E-02,-3.454270911E-02
-2.4639E-02,-3.562221122E-02
-2.4634E-02,-3.163239455E-02
-2.4629E-02,-2.868260741E-02
-2.4624E-02,-2.982691932E-02
-2.4619E-02,-2.981411910E-02
-2.4614E-02,-2.860115981E-02
-2.4609E-02,-2.895741248E-02
-2.4604E-02,-3.094389319E-02
-2.4599E-02,-2.981287932E-02
-2.4594E-02,-2.875869536E-02
-2.4589E-02,-3.579281783E-02
-2.4584E-02,-3.703282332E-02
-2.4579E-02,-3.245069671E-02
-2.4574E-02,-3.205345893E-02
-2.4569E-02,-3.285512328E-02
-2.4564E-02,-3.042050719E-02
-2.4559E-02,-2.900346160E-02
-2.4554E-02,-3.115020347E-02
-2.4549E-02,-3.142603469E-02
-2.4544E-02,-2.999954391E-02
-2.4539E-02,-3.200710464E-02
-2.4534E-02,-3.320365500E-02
-2.4529E-02,-3.059720016E-02
-2.4524E-02,-2.819730735E-02
-2.4519E-02,-2.990616012E-02
-2.4514E-02,-3.026202559E-02
-2.4509E-02,-2.855019355E-02
-2.4504E-02,-2.990874076E-02
-2.4498E-02,-3.204721236E-02
-2.4493E-02,-3.000475097E-02
-2.4488E-02,-2.591956878E-02
-2.4483E-02,-2.687589049E-02
-2.4478E-02,-2.865404677E-02
-2.4473E-02,-2.925738502E-02
-2.4468E-02,-2.806533599E-02
-2.4463E-02,-2.944656539E-02
-2.4458E-02,-3.015879035E-02
-2.4453E-02,-2.734470153E-02
-2.4448E-02,-2.658911109E-02
-2.4443E-02,-2.793310332E-02
-2.4438E-02,-2.808038306E-02
-2.4433E-02,-2.646864676E-02
-2.4428E-02,-2.660936332E-02
-2.4423E-02,-2.812449431E-02
-2.4418E-02,-2.636200500E-02
-2.4413E-02,-2.651679397E-02
-2.4408E-02,-2.825952888E-02
-2.4403E-02,-2.976099372E-02
-2.4398E-02,-2.907244468E-02
-2.4393E-02,-3.024521995E-02
-2.4388E-02,-2.835753417E-02
-2.4383E-02,-2.490044761E-02
-2.4378E-02,-2.481465888E-02
-2.4373E-02,-2.832809615E-02
-2.4368E-02,-2.825180984E-02
-2.4363E-02,-2.791960120E-02
-2.4358E-02,-2.822065902E-02
-2.4353E-02,-2.758613563E-02
-2.4348E-02,-2.065749145E-02
-2.4343E-02,-1.320511222E-02
-2.4338E-02,-8.344743490E-03
-2.4333E-02,-8.738240957E-03
-2.4328E-02,-1.341400313E-02
-2.4323E-02,-2.169178748E-02
-2.4318E-02,-2.980712295E-02
-2.4313E-02,-3.199760795E-02
-2.4308E-02,-3.239751410E-02
-2.4303E-02,-3.278844047E-02
-2.4298E-02,-2.920187354E-02
-2.4293E-02,-2.324204230E-02
-2.4288E-02,-2.035591483E-02
-2.4283E-02,-2.152976775E-02
-2.4278E-02,-2.468509269E-02
-2.4273E-02,-2.877653289E-02
-2.4268E-02,-3.409628272E-02
-2.4263E-02,-3.439907622E-02
-2.4258E-02,-3.177021194E-02
-2.4253E-02,-3.021495223E-02
-2.4248E-02,-2.810404754E-02
-2.4243E-02,-2.384384704E-02
-2.4238E-02,-2.328099418E-02
-2.4233E-02,-2.924573112E-02
-2.4228E-02,-3.296538711E-02
-2.4223E-02,-3.427004981E-02
-2.4218E-02,-3.254320502E-02
-2.4213E-02,-3.130581069E-02
-2.4208E-02,-2.960158706E-02
-2.4203E-02,-2.644177604E-02
-2.4198E-02,-2.655826545E-02
-2.4193E-02,-2.619170165E-02
-2.4188E-02,-2.734348464E-02
-2.4183E-02,-2.889006591E-02
-2.4178E-02,-3.117496085E-02
-2.4173E-02,-3.008903670E-02
-2.4168E-02,-2.444553542E-02
-2.4163E-02,-2.510592246E-02
-2.4158E-02,-2.607311225E-02
-2.4153E-02,-2.509956527E-02
-2.4148E-02,-2.385518432E-02
-2.4143E-02,-2.698938918E-02
-2.4138E-02,-2.821509337E-02
-2.4133E-02,-2.635088897E-02
-2.4128E-02,-2.730066848E-02
-2.4123E-02,-2.879940963E-02
-2.4118E-02,-2.824455810E-02
-2.4113E-02,-2.505684066E-02
-2.4108E-02,-2.624404120E-02
-2.4103E-02,-3.028649306E-02
-2.4098E-02,-3.027361274E-02
-2.4093E-02,-3.005426955E-02
-2.4088E-02,-3.218769240E-02
-2.4083E-02,-3.338336730E-02
-2.4078E-02,-3.279481292E-02
-2.4073E-02,-3.128990531E-02
-2.4068E-02,-2.964208007E-02
-2.4063E-02,-2.528697181E-02
-2.4058E-02,-2.573697066E-02
-2.4053E-02,-2.844323325E-02
-2.4048E-02,-2.879578567E-02
-2.4043E-02,-2.892103553E-02
-2.4038E-02,-3.115711379E-02
-2.4033E-02,-3.264605498E-02
-2.4028E-02,-2.921489310E-02
-2.4023E-02,-2.677053046E-02
-2.4018E-02,-2.846479392E-02
-2.4013E-02,-2.949803519E-02
-2.4008E-02,-2.851563239E-02
-2.4003E-02,-2.895003295E-02
-2.3998E-02,-3.045054030E-02
-2.3993E-02,-2.846694350E-02
-2.3988E-02,-2.636968589E-02
-2.3983E-02,-2.688283515E-02
-2.3978E-02,-2.858198524E-02
-2.3973E-02,-2.782163978E-02
-2.3968E-02,-2.879060721E-02
-2.3963E-02,-3.039739394E-02
-2.3958E-02,-2.907905936E-02
-2.3953E-02,-2.759679389E-02
-2.3948E-02,-2.873629737E-02
-2.3943E-02,-2.900949645E-02
-2.3938E-02,-2.778384185E-02
-2.3933E-02,-2.694355559E-02
-2.3928E-02,-2.742053199E-02
-2.3923E-02,-2.789020133E-02
-2.3918E-02,-2.824985290E-02
-2.3913E-02,-3.044296241E-02
-2.3908E-02,-3.014848876E-02
-2.3903E-02,-2.695556235E-02
-2.3898E-02,-2.720050406E-02
-2.3893E-02,-2.827688956E-02
-2.3888E-02,-2.731904197E-02
-2.3883E-02,-2.683652854E-02
-2.3878E-02,-2.994301581E-02
-2.3873E-02,-3.109572577E-02
-2.3868E-02,-3.072384048E-02
-2.3863E-02,-2.976024413E-02
-2.3858E-02,-3.087736869E-02
-2.3853E-02,-3.082688117E-02
-2.3848E-02,-2.735048079E-02
-2.3843E-02,-2.751613593E-02
-2.3838E-02,-2.849048209E-02
-2.3833E-02,-2.826990676E-02
-2.3828E-02,-2.830215240E-02
-2.3823E-02,-2.912530684E-02
-2.3818E-02,-3.124514747E-02
-2.3813E-02,-2.998376822E-02
-2.3808E-02,-2.932546973E-02
-2.3803E-02,-2.978070807E-02
-2.3798E-02,-2.957455230E-02
-2.3793E-02,-2.778585601E-02
-2.3788E-02,-2.774779677E-02
-2.3783E-02,-2.864032722E-02
-2.3778E-02,-2.283942771E-02
-2.3773E-02,-1.259017348E-02
-2.3768E-02,-1.750822997E-02
-2.3763E-02,-1.892810225E-02
-2.3758E-02,-2.398411345E-02
-2.3753E-02,-2.714255309E-02
-2.3748E-02,-2.615620589E-02
-2.3743E-02,-2.450980926E-02
-2.3738E-02,-2.487283683E-02
-2.3733E-02,-2.984854865E-02
-2.3728E-02,-2.893296218E-02
-2.3723E-02,-2.646676421E-02
-2.3718E-02,-2.627683234E-02
-2.3713E-02,-2.668716979E-02
-2.3708E-02,-2.593090606E-02
-2.3703E-02,-2.395172095E-02
-2.3698E-02,-2.663363242E-02
-2.3693E-02,-2.606256461E-02
-2.3688E-02,-2.625173163E-02
-2.3683E-02,-2.871635032E-02
-2.3678E-02,-3.099838424E-02
-2.3673E-02,-3.178034377E-02
-2.3668E-02,-3.089427161E-02
-2.3663E-02,-3.279714942E-02
-2.3658E-02,-3.302583861E-02
-2.3653E-02,-3.159817863E-02
-2.3648E-02,-3.142699790E-02
-2.3643E-02,-2.970017982E-02
-2.3638E-02,-2.724048209E-02
-2.3633E-02,-2.478480506E-02
-2.3628E-02,-2.765454078E-02
-2.3623E-02,-3.043091178E-02
-2.3618E-02,-3.035926223E-02
-2.3613E-02,-3.037583709E-02
-2.3608E-02,-3.138539863E-02
-2.3603E-02,-3.009735847E-02
-2.3598E-02,-2.794946837E-02
-2.3593E-02,-2.797385192E-02
-2.3588E-02,-2.908663344E-02
-2.3583E-02,-2.840729117E-02
-2.3578E-02,-2.898400283E-02
-2.3573E-02,-3.181813407E-02
-2.3568E-02,-3.069828010E-02
-2.3563E-02,-2.702486587E-02
-2.3558E-02,-2.724629188E-02
-2.3553E-02,-2.748971534E-02
-2.3548E-02,-2.629857230E-02
-2.3543E-02,-2.650347304E-02
-2.3538E-02,-2.826536345E-02
-2.3533E-02,-2.754088378E-02
-2.3528E-02,-2.442136168E-02
-2.3523E-02,-2.664861846E-02
-2.3518E-02,-3.065811896E-02
-2.3513E-02,-2.966083312E-02
-2.3508E-02,-2.831660819E-02
-2.3503E-02,-3.135620666E-02
-2.3498E-02,-3.266157889E-02
-2.3493E-02,-2.916744971E-02
-2.3488E-02,-2.813620734E-02
-2.3483E-02,-2.829914641E-02
-2.3478E-02,-3.014091849E-02
-2.3473E-02,-2.904111648E-02
-2.3468E-02,-2.872685027E-02
-2.3463E-02,-2.917046523E-02
-2.3457E-02,-2.654460120E-02
-2.3452E-02,-2.613001990E-02
-2.3447E-02,-2.752127433E-02
-2.3442E-02,-2.848585868E-02
-2.3437E-02,-2.958784080E-02
-2.3432E-02,-3.145173621E-02
-2.3427E-02,-3.373379874E-02
-2.3422E-02,-3.148075843E-02
-2.3417E-02,-2.811896491E-02
-2.3412E-02,-3.165775084E-02
-2.3407E-02,-3.289385009E-02
-2.3402E-02,-3.099408698E-02
-2.3397E-02,-2.833553481E-02
-2.3392E-02,-2.861270308E-02
-2.3387E-02,-2.840773940E-02
-2.3382E-02,-2.686009955E-02
-2.3377E-02,-2.954643035E-02
-2.3372E-02,-2.908016753E-02
-2.3367E-02,-2.720446754E-02
-2.3362E-02,-2.893284774E-02
-2.3357E-02,-3.112956786E-02
-2.3352E-02,-3.029047370E-02
-2.3347E-02,-2.670544410E-02
-2.3342E-02,-2.866385818E-02
-2.3337E-02,-2.994691253E-02
-2.3332E-02,-3.002659392E-02
-2.3327E-02,-3.114525580E-02
-2.3322E-02,-3.054892135E-02
-2.3317E-02,-2.988336539E-02
-2.3312E-02,-2.717740417E-02
-2.3307E-02,-2.920399261E-02
-2.3302E-02,-3.026983047E-02
-2.3297E-02,-3.329730392E-02
-2.3292E-02,-4.224593139E-02
-2.3287E-02,-5.210104728E-02
-2.3282E-02,-5.453479743E-02
-2.3277E-02,-4.834238410E-02
-2.3272E-02,-4.141872382E-02
-2.3267E-02,-3.364926696E-02
-2.3262E-02,-2.621586013E-02
-2.3257E-02,-2.252328086E-02
-2.3252E-02,-2.366480041E-02
-2.3247E-02,-2.830356765E-02
-2.3242E-02,-3.020861220E-02
-2.3237E-02,-3.445280051E-02
-2.3232E-02,-3.701881957E-02
-2.3227E-02,-3.314881110E-02
-2.3222E-02,-2.719090819E-02
-2.3217E-02,-2.580038238E-02
-2.3212E-02,-2.377873015E-02
-2.3207E-02,-2.234130073E-02
-2.3202E-02,-2.567770553E-02
-2.3197E-02,-3.107975364E-02
-2.3192E-02,-3.406058478E-02
-2.3187E-02,-3.393951964E-02
-2.3182E-02,-3.446178222E-02
-2.3177E-02,-3.427901626E-02
-2.3172E-02,-2.935174346E-02
-2.3167E-02,-2.630163169E-02
-2.3162E-02,-2.856016517E-02
-2.3157E-02,-3.033704734E-02
-2.3152E-02,-3.215666175E-02
-2.3147E-02,-3.589749122E-02
-2.3142E-02,-3.760060477E-02
-2.3137E-02,-3.459307837E-02
-2.3132E-02,-3.245630622E-02
-2.3127E-02,-3.264315009E-02
-2.3122E-02,-3.133376861E-02
-2.3117E-02,-3.050547957E-02
-2.3112E-02,-3.040064597E-02
-2.3107E-02,-3.268073630E-02
-2.3102E-02,-3.095780349E-02
-2.3097E-02,-2.961425376E-02
-2.3092E-02,-3.264731765E-02
-2.3087E-02,-3.196273017E-02
-2.3082E-02,-2.896115851E-02
-2.3077E-02,-2.918081260E-02
-2.3072E-02,-3.008062911E-02
-2.3067E-02,-2.978678298E-02
-2.3062E-02,-3.053486800E-02
-2.3057E-02,-3.315232635E-02
-2.3052E-02,-3.304332137E-02
-2.3047E-02,-3.293387961E-02
-2.3042E-02,-3.248768020E-02
-2.3037E-02,-3.163137412E-02
-2.3032E-02,-2.801675582E-02
-2.3027E-02,-2.326992202E-02
-2.3022E-02,-2.356044364E-02
-2.3017E-02,-2.421370673E-02
-2.3012E-02,-2.446577430E-02
-2.3007E-02,-2.626736617E-02
-2.3002E-02,-3.076454139E-02
-2.2997E-02,-3.218061042E-02
-2.2992E-02,-3.018167663E-02
-2.2987E-02,-3.063712859E-02
-2.2982E-02,-3.093612456E-02
-2.2977E-02,-2.898241973E-02
-2.2972E-02,-2.767396712E-02
-2.2967E-02,-2.976052260E-02
-2.2962E-02,-3.102387595E-02
-2.2957E-02,-3.111722159E-02
-2.2952E-02,-3.246071410E-02
-2.2947E-02,-3.399317145E-02
-2.2942E-02,-3.352593398E-02
-2.2937E-02,-3.107657981E-02
-2.2932E-02,-3.158048034E-02
-2.2927E-02,-3.020058417E-02
-2.2922E-02,-2.765286803E-02
-2.2917E-02,-2.813171172E-02
-2.2912E-02,-3.050404525E-02
-2.2907E-02,-3.125226378E-02
-2.2902E-02,-3.088379836E-02
-2.2897E-02,-3.250013328E-02
-2.2892E-02,-3.337141204E-02
-2.2887E-02,-3.006002212E-02
-2.2882E-02,-2.872521567E-02
-2.2877E-02,-3.076833701E-02
-2.2872E-02,-3.166587424E-02
-2.2867E-02,-3.201580024E-02
-2.2862E-02,-3.416333365E-02
-2.2857E-02,-3.588844275E-02
-2.2852E-02,-3.290801787E-02
-2.2847E-02,-3.155750823E-02
-2.2842E-02,-3.239134192E-02
-2.2837E-02,-3.298697066E-02
-2.2832E-02,-3.171873832E-02
-2.2827E-02,-3.186760306E-02
-2.2822E-02,-3.240863204E-02
-2.2817E-02,-3.028223205E-02
-2.2812E-02,-2.959354568E-02
-2.2807E-02,-3.190800834E-02
-2.2802E-02,-2.989383864E-02
-2.2797E-02,-2.940085578E-02
-2.2792E-02,-2.920076537E-02
-2.2787E-02,-2.729814506E-02
-2.2782E-02,-2.541002440E-02
-2.2777E-02,-2.426193023E-02
-2.2772E-02,-2.812877440E-02
-2.2767E-02,-3.238772941E-02
-2.2762E-02,-2.977626014E-02
-2.2757E-02,-2.950370955E-02
-2.2752E-02,-3.059934402E-02
-2.2747E-02,-2.969349074E-02
-2.2742E-02,-2.929215789E-02
-2.2737E-02,-3.098635840E-02
-2.2732E-02,-3.214710975E-02
-2.2727E-02,-2.942678618E-02
-2.2722E-02,-2.900685287E-02
-2.2717E-02,-2.862299132E-02
-2.2712E-02,-2.950825477E-02
-2.2707E-02,-2.849522376E-02
-2.2702E-02,-3.008867431E-02
-2.2697E-02,-3.066795135E-02
