[s],CH1[V]
-2.4999E-02,-2.447085750E-02
-2.4994E-02,-2.553015888E-02
-2.4989E-02,-2.498941410E-02
-2.4984E-02,-2.530811870E-02
-2.4979E-02,-2.822936523E-02
-2.4974E-02,-3.104612720E-02
-2.4969E-02,-2.875819862E-02
-2.4964E-02,-2.784167278E-02
-2.4959E-02,-2.778492343E-02
-2.4954E-02,-2.553312862E-02
-2.4949E-02,-2.482823169E-02
-2.4944E-02,-2.502166736E-02
-2.4939E-02,-2.639438903E-02
-2.4934E-02,-2.518042457E-02
-2.4929E-02,-2.515168273E-02
-2.4924E-02,-2.875453842E-02
-2.4919E-02,-2.957759750E-02
-2.4914E-02,-2.797770393E-02
-2.4909E-02,-2.755734622E-02
-2.4904E-02,-2.924471271E-02
-2.4899E-02,-2.988465393E-02
-2.4894E-02,-2.898574054E-02
-2.4889E-02,-2.999751079E-02
-2.4884E-02,-3.003181255E-02
-2.4879E-02,-2.856779373E-02
-2.4874E-02,-3.086085880E-02
-2.4869E-02,-3.051576412E-02
-2.4864E-02,-2.808231628E-02
-2.4859E-02,-2.510624015E-02
-2.4854E-02,-2.805596626E-02
-2.4849E-02,-2.984198558E-02
-2.4844E-02,-2.744981945E-02
-2.4839E-02,-2.497164142E-02
-2.4834E-02,-2.440828979E-02
-2.4829E-02,-2.729202640E-02
-2.4824E-02,-2.718791759E-02
-2.4819E-02,-2.894153106E-02
-2.4814E-02,-2.934780681E-02
-2.4809E-02,-2.827931774E-02
-2.4804E-02,-2.746573150E-02
-2.4799E-02,-2.775398719E-02
-2.4794E-02,-2.826403511E-02
-2.4789E-02,-2.580386245E-02
-2.4784E-02,-2.669507968E-02
-2.4779E-02,-2.860845172E-02
-2.4774E-02,-2.784011257E-02
-2.4769E-02,-2.683391941E-02
-2.4764E-02,-2.735950649E-02
-2.4759E-02,-3.022320926E-02
-2.4754E-02,-3.019475639E-02
-2.4749E-02,-2.846213996E-02
-2.4744E-02,-2.807012832E-02
-2.4739E-02,-2.621733367E-02
-2.4734E-02,-2.577165973E-02
-2.4729E-02,-2.660177219E-02
-2.4724E-02,-2.685467422E-02
-2.4719E-02,-2.587493980E-02
-2.4714E-02,-2.602445972E-02
-2.4709E-02,-2.814986122E-02
-2.4704E-02,-2.960463321E-02
-2.4699E-02,-2.755489528E-02
-2.4694E-02,-2.737347591E-02
-2.4689E-02,-3.035165870E-02
-2.4684E-02,-2.941389453E-02
-2.4679E-02,-2.780282295E-02
-2.4674E-02,-2.969109619E-02
-2.4669E-02,-2.870423496E-02
-2.4664E-02,-2.906673896E-02
-2.4659E-02,-3.015255058E-02
-2.4654E-02,-2.955394447E-02
-2.4649E-02,-2.843002403E-02
-2.4644E-02,-2.633766353E-02
-2.4639E-02,-2.733843315E-02
-2.4634E-02,-2.932187831E-02
-2.4629E-02,-2.836521995E-02
-2.4624E-02,-2.626390445E-02
-2.4619E-02,-2.674429977E-02
-2.4614E-02,-2.814455783E-02
-2.4609E-02,-2.637052810E-02
-2.4604E-02,-2.535426033E-02
-2.4599E-02,-2.714448440E-02
-2.4594E-02,-2.746812236E-02
-2.4589E-02,-2.663173950E-02
-2.4584E-02,-2.720667160E-02
-2.4579E-02,-2.896138847E-02
-2.4574E-02,-2.906893241E-02
-2.4569E-02,-3.044757164E-02
-2.4564E-02,-3.064342964E-02
-2.4559E-02,-2.898874843E-02
-2.4554E-02,-2.746419799E-02
-2.4549E-02,-2.767941177E-02
-2.4544E-02,-2.804983795E-02
-2.4539E-02,-2.631463325E-02
-2.4534E-02,-2.604642379E-02
-2.4529E-02,-2.760167968E-02
-2.4524E-02,-2.665376747E-02
-2.4519E-02,-2.533021057E-02
-2.4514E-02,-2.498115146E-02
-2.4509E-02,-2.694920242E-02
-2.4504E-02,-2.639604652E-02
-2.4498E-02,-2.509966171E-02
-2.4493E-02,-2.618579471E-02
-2.4488E-02,-2.726422870E-02
-2.4483E-02,-2.865495288E-02
-2.4478E-02,-3.239206684E-02
-2.4473E-02,-3.201681316E-02
-2.4468E-02,-3.233084190E-02
-2.4463E-02,-2.959101474E-02
-2.4458E-02,-2.850348270E-02
-2.4453E-02,-3.003255165E-02
-2.4448E-02,-2.952679431E-02
-2.4443E-02,-2.766652477E-02
-2.4438E-02,-2.626210582E-02
-2.4433E-02,-2.580352199E-02
-2.4428E-02,-2.424204814E-02
-2.4423E-02,-2.719784153E-02
-2.4418E-02,-2.786789119E-02
-2.4413E-02,-2.746563709E-02
-2.4408E-02,-2.625174129E-02
-2.4403E-02,-2.570193088E-02
-2.4398E-02,-2.719062316E-02
-2.4393E-02,-2.716820419E-02
-2.4388E-02,-2.868192279E-02
-2.4383E-02,-2.949830043E-02
-2.4378E-02,-2.720088851E-02
-2.4373E-02,-2.596509063E-02
-2.4368E-02,-2.622542560E-02
-2.4363E-02,-2.579754817E-02
-2.4358E-02,-2.407979476E-02
-2.4353E-02,-2.325314701E-02
-2.4348E-02,-2.533044708E-02
-2.4343E-02,-2.660080135E-02
-2.4338E-02,-2.644766796E-02
-2.4333E-02,-2.618417060E-02
-2.4328E-02,-2.734210289E-02
-2.4323E-02,-2.909495819E-02
-2.4318E-02,-2.841715133E-02
-2.4313E-02,-3.009658611E-02
-2.4308E-02,-2.857489479E-02
-2.4303E-02,-2.818747890E-02
-2.4298E-02,-2.769625938E-02
-2.4293E-02,-2.789827430E-02
-2.4288E-02,-2.666694248E-02
-2.4283E-02,-2.481987178E-02
-2.4278E-02,-2.781152236E-02
-2.4273E-02,-2.857676113E-02
-2.4268E-02,-2.656375587E-02
-2.4263E-02,-2.603231609E-02
-2.4258E-02,-2.818134010E-02
-2.4253E-02,-2.806339061E-02
-2.4248E-02,-2.544535148E-02
-2.4243E-02,-2.776613891E-02
-2.4238E-02,-2.839228618E-02
