[s],CH2[V]
-2.5000E-02,7.6949334145E-03
-2.4995E-02,6.8987107277E-03
-2.4990E-02,7.5110268593E-03
-2.4985E-02,7.3681092262E-03
-2.4980E-02,6.8885064125E-03
-2.4975E-02,7.3072457313E-03
-2.4970E-02,7.2760415077E-03
-2.4965E-02,7.2881722450E-03
-2.4960E-02,7.3759484291E-03
-2.4955E-02,7.1986031532E-03
-2.4950E-02,7.2170853615E-03
-2.4945E-02,7.0424866676E-03
-2.4940E-02,7.4918961525E-03
-2.4935E-02,7.2526955605E-03
-2.4930E-02,7.6453614235E-03
-2.4925E-02,7.7416443825E-03
-2.4920E-02,7.4720788002E-03
-2.4915E-02,6.8740868568E-03
-2.4910E-02,7.4621224403E-03
-2.4905E-02,7.3050904274E-03
-2.4900E-02,7.4668908119E-03
-2.4895E-02,7.7635025978E-03
-2.4890E-02,7.4471688271E-03
-2.4885E-02,7.4238801002E-03
-2.4880E-02,7.4094605446E-03
-2.4875E-02,7.0161461830E-03
-2.4870E-02,6.9964241981E-03
-2.4865E-02,6.6349244118E-03
-2.4860E-02,6.6780114174E-03
-2.4855E-02,6.9944977760E-03
-2.4850E-02,6.8657708168E-03
-2.4845E-02,7.4927353859E-03
-2.4840E-02,6.7492890358E-03
-2.4835E-02,6.4108490944E-03
-2.4830E-02,6.7647576332E-03
-2.4825E-02,7.0077347755E-03
-2.4820E-02,7.4213624001E-03
-2.4815E-02,7.2307991981E-03
-2.4810E-02,7.3910737038E-03
-2.4805E-02,7.4289727211E-03
-2.4800E-02,7.1823143959E-03
-2.4795E-02,7.5104737282E-03
-2.4790E-02,8.0256676674E-03
-2.4785E-02,7.8174996376E-03
-2.4780E-02,7.7020287514E-03
-2.4775E-02,8.2373452187E-03
-2.4770E-02,8.2355713844E-03
-2.4765E-02,8.3907151222E-03
-2.4760E-02,7.6786637306E-03
-2.4755E-02,7.4875473976E-03
-2.4750E-02,7.5365662575E-03
-2.4745E-02,7.5121140480E-03
-2.4740E-02,7.4044060707E-03
-2.4735E-02,7.1889138222E-03
-2.4730E-02,7.5601410866E-03
-2.4724E-02,7.8530144691E-03
-2.4719E-02,7.3611664772E-03
-2.4714E-02,7.5349068642E-03
-2.4709E-02,7.8055977821E-03
-2.4704E-02,7.4947381020E-03
-2.4699E-02,7.5349640846E-03
-2.4694E-02,7.7006745338E-03
-2.4689E-02,7.4973511696E-03
-2.4684E-02,7.2530961037E-03
-2.4679E-02,7.2823929787E-03
-2.4674E-02,7.1787476540E-03
-2.4669E-02,7.5105309486E-03
-2.4664E-02,7.3252320290E-03
-2.4659E-02,7.5727105141E-03
-2.4654E-02,7.2568726540E-03
-2.4649E-02,7.3795151710E-03
-2.4644E-02,6.9275689125E-03
-2.4639E-02,6.7443108559E-03
-2.4634E-02,6.9054245949E-03
-2.4629E-02,7.2482323646E-03
-2.4624E-02,6.8972039223E-03
-2.4619E-02,7.2615456581E-03
-2.4614E-02,7.0342278480E-03
-2.4609E-02,7.3535752296E-03
-2.4604E-02,7.2257828712E-03
-2.4599E-02,7.0981240272E-03
-2.4594E-02,7.4439454079E-03
-2.4589E-02,7.3155999184E-03
-2.4584E-02,6.8267083168E-03
-2.4579E-02,6.9961953163E-03
-2.4574E-02,7.1374917030E-03
-2.4569E-02,7.1629357338E-03
-2.4564E-02,7.2747063637E-03
-2.4559E-02,7.4691224098E-03
-2.4554E-02,7.7193665504E-03
-2.4549E-02,7.7159523964E-03
-2.4544E-02,7.4076676369E-03
-2.4539E-02,7.3986268043E-03
-2.4534E-02,7.0693039894E-03
-2.4529E-02,7.4812340736E-03
-2.4524E-02,7.5239968300E-03
-2.4519E-02,7.6584267616E-03
-2.4514E-02,7.0270752907E-03
-2.4509E-02,7.5330185890E-03
-2.4504E-02,7.8489518166E-03
-2.4499E-02,7.7247262001E-03
-2.4494E-02,7.0857644081E-03
-2.4489E-02,7.4045968056E-03
-2.4484E-02,7.5878930092E-03
-2.4479E-02,7.7844834328E-03
-2.4474E-02,7.7025055885E-03
-2.4469E-02,7.4558281898E-03
-2.4464E-02,7.9185128212E-03
-2.4459E-02,8.1859803200E-03
-2.4454E-02,8.3059334755E-03
-2.4449E-02,7.6964020729E-03
-2.4444E-02,8.0400109291E-03
-2.4439E-02,8.0153679848E-03
-2.4434E-02,7.9523491859E-03
-2.4429E-02,8.2216286659E-03
-2.4424E-02,8.3007836342E-03
-2.4419E-02,7.6005387306E-03
-2.4414E-02,8.0461716652E-03
-2.4409E-02,8.0174469948E-03
-2.4404E-02,8.2041954994E-03
-2.4399E-02,8.3168053627E-03
-2.4394E-02,8.2035470009E-03
-2.4389E-02,7.7687478065E-03
-2.4384E-02,7.6408982277E-03
-2.4379E-02,7.7461075783E-03
-2.4374E-02,7.4824547768E-03
-2.4369E-02,7.5107979774E-03
-2.4364E-02,7.1634888649E-03
-2.4359E-02,7.1612763405E-03
-2.4354E-02,7.1495652199E-03
-2.4349E-02,7.4185013771E-03
-2.4344E-02,7.8761696815E-03
-2.4339E-02,7.3652672768E-03
-2.4334E-02,7.5728821754E-03
-2.4329E-02,7.8333306313E-03
-2.4324E-02,7.8251671791E-03
-2.4319E-02,7.6577973366E-03
-2.4314E-02,7.8192353249E-03
-2.4309E-02,8.1730675697E-03
-2.4304E-02,7.8538537025E-03
-2.4299E-02,7.4095177650E-03
-2.4294E-02,7.2278428078E-03
-2.4289E-02,7.1419930458E-03
-2.4284E-02,6.9372200966E-03
-2.4279E-02,7.1429657936E-03
-2.4274E-02,6.5539193153E-03
-2.4269E-02,6.7544007301E-03
-2.4264E-02,7.0896935463E-03
