[s],CH1[V]
-2.4348E-02,-3.137678695E-02
-2.4343E-02,-2.946296287E-02
-2.4338E-02,-2.962294555E-02
-2.4333E-02,-3.145793319E-02
-2.4328E-02,-3.239325690E-02
-2.4323E-02,-3.093064475E-02
-2.4318E-02,-2.937228370E-02
-2.4313E-02,-2.860760665E-02
-2.4308E-02,-2.769817138E-02
-2.4303E-02,-2.905502105E-02
-2.4298E-02,-2.906473899E-02
-2.4293E-02,-2.863774657E-02
-2.4288E-02,-2.922275901E-02
-2.4283E-02,-3.116619468E-02
-2.4278E-02,-3.269412398E-02
-2.4273E-02,-3.409777236E-02
-2.4268E-02,-3.527479529E-02
-2.4263E-02,-3.479420829E-02
-2.4258E-02,-3.509895301E-02
-2.4253E-02,-3.462891173E-02
-2.4248E-02,-3.297350860E-02
-2.4243E-02,-3.319088340E-02
-2.4238E-02,-3.213179183E-02
-2.4233E-02,-3.379963851E-02
-2.4228E-02,-3.474867797E-02
-2.4223E-02,-3.327696967E-02
-2.4218E-02,-3.142456603E-02
-2.4213E-02,-3.239684081E-02
-2.4208E-02,-3.147719169E-02
-2.4203E-02,-3.033656096E-02
-2.4198E-02,-2.910942054E-02
-2.4193E-02,-2.983516669E-02
-2.4188E-02,-3.003557563E-02
-2.4183E-02,-2.908212447E-02
-2.4178E-02,-2.992763114E-02
-2.4173E-02,-3.185087943E-02
-2.4168E-02,-3.137490439E-02
-2.4163E-02,-3.197534919E-02
-2.4158E-02,-3.246978736E-02
-2.4153E-02,-3.068962646E-02
-2.4148E-02,-2.995856071E-02
-2.4143E-02,-3.076544166E-02
-2.4138E-02,-2.889160514E-02
-2.4133E-02,-2.790016150E-02
-2.4128E-02,-2.893378806E-02
-2.4123E-02,-3.091157889E-02
-2.4118E-02,-2.984381652E-02
-2.4113E-02,-2.777202392E-02
-2.4108E-02,-2.874047446E-02
-2.4103E-02,-2.968143058E-02
-2.4098E-02,-2.952400947E-02
-2.4093E-02,-2.760201812E-02
-2.4088E-02,-2.876008010E-02
-2.4083E-02,-2.999594474E-02
-2.4078E-02,-3.031793380E-02
-2.4073E-02,-3.030049109E-02
-2.4068E-02,-2.897047591E-02
-2.4063E-02,-2.852428603E-02
-2.4058E-02,-2.889341712E-02
-2.4053E-02,-3.190805030E-02
-2.4048E-02,-3.084715247E-02
-2.4043E-02,-2.904741263E-02
-2.4038E-02,-2.965007186E-02
-2.4033E-02,-3.185815597E-02
-2.4028E-02,-3.148201728E-02
-2.4023E-02,-3.122281241E-02
-2.4018E-02,-3.306990981E-02
-2.4013E-02,-3.489912772E-02
-2.4008E-02,-3.654983878E-02
-2.4003E-02,-3.627101493E-02
-2.3998E-02,-3.399137855E-02
-2.3993E-02,-3.239704490E-02
-2.3988E-02,-3.103275657E-02
-2.3983E-02,-3.223914886E-02
-2.3978E-02,-3.280483222E-02
-2.3973E-02,-3.209732604E-02
-2.3968E-02,-3.119641662E-02
-2.3963E-02,-3.135870528E-02
-2.3958E-02,-3.102773643E-02
-2.3953E-02,-3.110668349E-02
-2.3948E-02,-3.052236533E-02
-2.3943E-02,-2.870884681E-02
-2.3938E-02,-2.932575202E-02
-2.3933E-02,-3.094405150E-02
-2.3928E-02,-3.045595908E-02
-2.3923E-02,-3.142922759E-02
-2.3918E-02,-3.195728278E-02
-2.3913E-02,-3.157095885E-02
-2.3908E-02,-3.066413474E-02
-2.3903E-02,-2.862111068E-02
-2.3898E-02,-2.600163245E-02
-2.3893E-02,-2.543914008E-02
-2.3888E-02,-2.710089087E-02
-2.3883E-02,-2.824952102E-02
-2.3878E-02,-2.859213614E-02
-2.3873E-02,-3.168457770E-02
-2.3868E-02,-3.160927939E-02
-2.3863E-02,-3.046549582E-02
-2.3858E-02,-3.053265357E-02
-2.3853E-02,-2.898449874E-02
-2.3848E-02,-2.817357993E-02
-2.3843E-02,-2.935831618E-02
-2.3838E-02,-2.921480346E-02
-2.3833E-02,-2.953334403E-02
-2.3828E-02,-3.109123969E-02
-2.3823E-02,-3.189121604E-02
-2.3818E-02,-2.995635390E-02
-2.3813E-02,-2.855409408E-02
-2.3808E-02,-2.907438636E-02
-2.3803E-02,-3.192493606E-02
-2.3798E-02,-3.105275893E-02
-2.3793E-02,-2.871909308E-02
-2.3788E-02,-3.075515532E-02
-2.3783E-02,-3.097857261E-02
-2.3778E-02,-3.092192817E-02
-2.3773E-02,-2.546652198E-02
-2.3768E-02,-2.068385291E-02
-2.3763E-02,-2.104261374E-02
-2.3758E-02,-2.170616889E-02
-2.3753E-02,-2.742237639E-02
-2.3748E-02,-2.735770965E-02
-2.3743E-02,-2.506851363E-02
-2.3738E-02,-2.460111594E-02
-2.3733E-02,-2.834659362E-02
-2.3728E-02,-3.038246131E-02
-2.3723E-02,-2.913740897E-02
-2.3718E-02,-2.713156676E-02
-2.3713E-02,-2.597349334E-02
-2.3708E-02,-2.815818000E-02
-2.3703E-02,-2.833913207E-02
-2.3698E-02,-2.964853454E-02
-2.3693E-02,-2.888722587E-02
-2.3688E-02,-3.035495734E-02
-2.3683E-02,-3.045905852E-02
-2.3678E-02,-2.799374175E-02
-2.3673E-02,-2.815125442E-02
-2.3668E-02,-2.855696654E-02
-2.3663E-02,-3.000547004E-02
-2.3658E-02,-3.028589416E-02
-2.3653E-02,-2.950336432E-02
-2.3648E-02,-2.881082320E-02
-2.3643E-02,-2.802675986E-02
-2.3638E-02,-3.024315238E-02
-2.3633E-02,-2.990531135E-02
-2.3628E-02,-2.849421477E-02
-2.3623E-02,-2.996460319E-02
-2.3618E-02,-3.035250068E-02
-2.3613E-02,-3.089244246E-02
-2.3608E-02,-3.095001578E-02
-2.3603E-02,-2.702298331E-02
-2.3598E-02,-2.386510253E-02
-2.3593E-02,-2.414651847E-02
-2.3588E-02,-2.490320945E-02
-2.3583E-02,-2.523786712E-02
-2.3578E-02,-2.712221313E-02
-2.3573E-02,-3.099734473E-02
-2.3568E-02,-3.255668807E-02
-2.3563E-02,-3.074805617E-02
-2.3558E-02,-2.874827552E-02
-2.3553E-02,-2.871010566E-02
-2.3548E-02,-2.901299644E-02
-2.3543E-02,-2.794720817E-02
-2.3538E-02,-2.789443183E-02
-2.3533E-02,-2.882625365E-02
-2.3528E-02,-3.050279784E-02
-2.3523E-02,-3.240434051E-02
-2.3518E-02,-3.288597274E-02
-2.3513E-02,-3.078621650E-02
-2.3508E-02,-2.866469169E-02
-2.3503E-02,-2.859885764E-02
-2.3498E-02,-2.672013640E-02
-2.3493E-02,-2.567741561E-02
-2.3488E-02,-2.557615447E-02
-2.3483E-02,-2.916806006E-02
-2.3478E-02,-3.067395186E-02
-2.3473E-02,-3.061165214E-02
-2.3468E-02,-3.034015822E-02
-2.3463E-02,-2.927959991E-02
-2.3457E-02,-2.915159583E-02
-2.3452E-02,-2.859164977E-02
-2.3447E-02,-2.869946074E-02
-2.3442E-02,-2.788352370E-02
-2.3437E-02,-2.751740623E-02
-2.3432E-02,-2.903663611E-02
-2.3427E-02,-2.998552871E-02
-2.3422E-02,-3.123010612E-02
-2.3417E-02,-2.995880675E-02
-2.3412E-02,-3.118927550E-02
-2.3407E-02,-3.194157577E-02
-2.3402E-02,-2.951825118E-02
-2.3397E-02,-3.040338302E-02
-2.3392E-02,-2.937090087E-02
-2.3387E-02,-2.984142470E-02
-2.3382E-02,-3.040119147E-02
-2.3377E-02,-3.103696418E-02
-2.3372E-02,-2.923177505E-02
-2.3367E-02,-2.908604980E-02
-2.3362E-02,-2.907003760E-02
-2.3357E-02,-2.931017661E-02
-2.3352E-02,-2.931821799E-02
-2.3347E-02,-2.818011260E-02
-2.3342E-02,-2.753784919E-02
-2.3337E-02,-2.724158263E-02
-2.3332E-02,-2.773228240E-02
-2.3327E-02,-2.917134643E-02
-2.3322E-02,-2.994257140E-02
-2.3317E-02,-2.781549621E-02
-2.3312E-02,-2.675008941E-02
-2.3307E-02,-2.833810592E-02
-2.3302E-02,-2.973250556E-02
-2.3297E-02,-3.075131965E-02
-2.3292E-02,-3.539446807E-02
-2.3287E-02,-3.900794196E-02
-2.3282E-02,-3.986667037E-02
-2.3277E-02,-3.613997245E-02
-2.3272E-02,-3.190554404E-02
-2.3267E-02,-2.892275214E-02
-2.3262E-02,-2.724485946E-02
-2.3257E-02,-2.681360602E-02
-2.3252E-02,-2.825142455E-02
-2.3247E-02,-3.081496024E-02
-2.3242E-02,-3.312992263E-02
-2.3237E-02,-3.302548766E-02
-2.3232E-02,-3.410664344E-02
-2.3227E-02,-3.061610198E-02
-2.3222E-02,-2.861312270E-02
-2.3217E-02,-2.720064330E-02
-2.3212E-02,-2.707637572E-02
-2.3207E-02,-2.694765258E-02
-2.3202E-02,-2.979228950E-02
-2.3197E-02,-3.469094443E-02
-2.3192E-02,-3.473122382E-02
-2.3187E-02,-3.250098777E-02
-2.3182E-02,-3.103156066E-02
-2.3177E-02,-2.879075408E-02
-2.3172E-02,-2.745757461E-02
-2.3167E-02,-2.615638518E-02
-2.3162E-02,-2.703605247E-02
-2.3157E-02,-2.911671805E-02
-2.3152E-02,-3.147685409E-02
-2.3147E-02,-3.211871123E-02
-2.3142E-02,-3.212229514E-02
-2.3137E-02,-3.053121924E-02
-2.3132E-02,-2.905046439E-02
-2.3127E-02,-3.056321120E-02
-2.3122E-02,-2.864564109E-02
-2.3117E-02,-2.730384421E-02
-2.3112E-02,-2.919148231E-02
-2.3107E-02,-3.048063636E-02
-2.3102E-02,-3.325779319E-02
-2.3097E-02,-3.133806968E-02
-2.3092E-02,-2.916536880E-02
-2.3087E-02,-2.861636138E-02
-2.3082E-02,-2.752899337E-02
-2.3077E-02,-2.725432372E-02
-2.3072E-02,-2.561784530E-02
-2.3067E-02,-2.371685386E-02
-2.3062E-02,-2.437343192E-02
-2.3057E-02,-2.751584029E-02
-2.3052E-02,-2.940387321E-02
-2.3047E-02,-2.869111228E-02
-2.3042E-02,-2.965754294E-02
-2.3037E-02,-3.016165328E-02
-2.3032E-02,-3.068900275E-02
-2.3027E-02,-3.041122603E-02
-2.3022E-02,-3.114007926E-02
-2.3017E-02,-3.273763442E-02
-2.3012E-02,-3.187457442E-02
-2.3007E-02,-2.922512603E-02
-2.3002E-02,-2.844292808E-02
-2.2997E-02,-2.732101226E-02
-2.2992E-02,-2.797149634E-02
-2.2987E-02,-2.867498374E-02
-2.2982E-02,-3.036054015E-02
-2.2977E-02,-2.942703032E-02
-2.2972E-02,-3.042696548E-02
-2.2967E-02,-3.299195266E-02
-2.2962E-02,-3.193570685E-02
-2.2957E-02,-3.053833747E-02
-2.2952E-02,-2.895525336E-02
-2.2947E-02,-3.107745337E-02
-2.2942E-02,-3.043398070E-02
-2.2937E-02,-2.890439200E-02
-2.2932E-02,-3.014078689E-02
-2.2927E-02,-3.036944556E-02
-2.2922E-02,-2.910106254E-02
-2.2917E-02,-2.752001929E-02
-2.2912E-02,-3.041685843E-02
-2.2907E-02,-3.204915023E-02
-2.2902E-02,-3.104809928E-02
-2.2897E-02,-3.089942908E-02
-2.2892E-02,-2.965444922E-02
-2.2887E-02,-2.856572127E-02
-2.2882E-02,-2.906195235E-02
-2.2877E-02,-3.036126876E-02
-2.2872E-02,-3.104595160E-02
-2.2867E-02,-3.065750289E-02
-2.2862E-02,-3.065947127E-02
-2.2857E-02,-3.139714217E-02
-2.2852E-02,-3.101877379E-02
-2.2847E-02,-2.965835738E-02
-2.2842E-02,-3.053845572E-02
-2.2837E-02,-3.148545241E-02
-2.2832E-02,-3.160262847E-02
-2.2827E-02,-3.030121398E-02
-2.2822E-02,-2.966799903E-02
-2.2817E-02,-2.966193366E-02
-2.2812E-02,-2.840721679E-02
-2.2807E-02,-3.007533622E-02
-2.2802E-02,-3.111293769E-02
-2.2797E-02,-2.995515418E-02
-2.2792E-02,-2.856034636E-02
-2.2787E-02,-2.904213500E-02
-2.2782E-02,-3.053920150E-02
-2.2777E-02,-2.958212447E-02
-2.2772E-02,-2.891679740E-02
-2.2767E-02,-2.907187819E-02
-2.2762E-02,-2.769556403E-02
-2.2757E-02,-2.703554893E-02
-2.2752E-02,-2.784423423E-02
-2.2747E-02,-2.929224372E-02
-2.2742E-02,-2.887585998E-02
-2.2737E-02,-2.872727561E-02
-2.2732E-02,-3.018761802E-02
-2.2727E-02,-3.101509452E-02
-2.2722E-02,-3.029032111E-02
-2.2717E-02,-3.055644774E-02
-2.2712E-02,-2.874790740E-02
-2.2707E-02,-2.714202476E-02
-2.2702E-02,-2.711655974E-02
-2.2697E-02,-2.842098022E-02
-2.2692E-02,-2.871259475E-02
-2.2687E-02,-2.862199569E-02
-2.2682E-02,-2.845168662E-02
-2.2677E-02,-2.796072936E-02
-2.2672E-02,-2.707769179E-02
-2.2667E-02,-2.856681991E-02
-2.2662E-02,-3.308267379E-02
-2.2657E-02,-3.168755126E-02
-2.2652E-02,-2.881575942E-02
-2.2647E-02,-2.957003570E-02
-2.2642E-02,-3.130721450E-02
-2.2637E-02,-3.172374320E-02
-2.2632E-02,-2.918033195E-02
-2.2627E-02,-2.932868743E-02
-2.2622E-02,-2.978186965E-02
-2.2617E-02,-3.012449431E-02
-2.2612E-02,-2.804059386E-02
-2.2607E-02,-2.746626830E-02
-2.2602E-02,-3.060190940E-02
-2.2597E-02,-3.268124366E-02
-2.2592E-02,-3.553023505E-02
-2.2587E-02,-3.303820205E-02
-2.2582E-02,-2.965698409E-02
-2.2577E-02,-2.683757186E-02
-2.2572E-02,-2.618424582E-02
-2.2567E-02,-2.782525229E-02
-2.2562E-02,-2.880807853E-02
-2.2557E-02,-3.101355147E-02
-2.2552E-02,-3.335227942E-02
-2.2547E-02,-3.437352538E-02
-2.2542E-02,-3.190072989E-02
-2.2537E-02,-2.868532348E-02
-2.2532E-02,-2.629486632E-02
-2.2527E-02,-2.575368667E-02
-2.2522E-02,-2.624067855E-02
-2.2517E-02,-2.784231162E-02
-2.2512E-02,-2.855675483E-02
-2.2507E-02,-3.032393432E-02
-2.2502E-02,-3.086105704E-02
-2.2497E-02,-3.108370376E-02
-2.2492E-02,-2.858112121E-02
-2.2487E-02,-2.738587546E-02
-2.2482E-02,-2.846863341E-02
-2.2477E-02,-2.802329612E-02
-2.2472E-02,-3.018054938E-02
-2.2467E-02,-3.128032470E-02
-2.2462E-02,-3.104802489E-02
-2.2457E-02,-2.775293136E-02
-2.2452E-02,-2.538040328E-02
-2.2447E-02,-2.813032126E-02
-2.2442E-02,-2.907997108E-02
-2.2437E-02,-2.708981872E-02
-2.2432E-02,-2.823887801E-02
-2.2427E-02,-2.948777556E-02
-2.2422E-02,-3.087860465E-02
-2.2416E-02,-2.977584434E-02
-2.2411E-02,-2.799834418E-02
-2.2406E-02,-2.673262954E-02
-2.2401E-02,-2.780777717E-02
-2.2396E-02,-2.825362372E-02
-2.2391E-02,-2.828123450E-02
-2.2386E-02,-2.809420562E-02
-2.2381E-02,-2.694871116E-02
-2.2376E-02,-2.954676986E-02
-2.2371E-02,-2.867496467E-02
-2.2366E-02,-2.846388412E-02
-2.2361E-02,-3.038703322E-02
-2.2356E-02,-2.902263808E-02
-2.2351E-02,-2.640650535E-02
-2.2346E-02,-2.381796241E-02
-2.2341E-02,-2.489093947E-02
-2.2336E-02,-2.667848182E-02
-2.2331E-02,-2.720838904E-02
-2.2326E-02,-2.721982741E-02
-2.2321E-02,-2.819185042E-02
-2.2316E-02,-2.932499480E-02
-2.2311E-02,-2.816182303E-02
-2.2306E-02,-2.933242393E-02
-2.2301E-02,-2.930724502E-02
-2.2296E-02,-2.949628997E-02
-2.2291E-02,-3.034799552E-02
-2.2286E-02,-3.026649261E-02
-2.2281E-02,-2.952309394E-02
-2.2276E-02,-2.757624602E-02
-2.2271E-02,-2.939019179E-02
-2.2266E-02,-3.148286223E-02
-2.2261E-02,-3.119295859E-02
-2.2256E-02,-3.096859145E-02
-2.2251E-02,-2.954381347E-02
-2.2246E-02,-2.985252547E-02
-2.2241E-02,-3.108318305E-02
-2.2236E-02,-3.247158027E-02
-2.2231E-02,-3.038435912E-02
-2.2226E-02,-2.775720382E-02
-2.2221E-02,-2.947284293E-02
-2.2216E-02,-3.107210708E-02
-2.2211E-02,-2.749193549E-02
-2.2206E-02,-2.688493514E-02
-2.2201E-02,-2.732037139E-02
-2.2196E-02,-2.805484557E-02
-2.2191E-02,-2.775054336E-02
-2.2186E-02,-2.750947738E-02
-2.2181E-02,-2.741308188E-02
-2.2176E-02,-2.760675216E-02
-2.2171E-02,-3.027609229E-02
-2.2166E-02,-3.093082404E-02
-2.2161E-02,-3.065916228E-02
-2.2156E-02,-2.920197654E-02
-2.2151E-02,-3.138822150E-02
-2.2146E-02,-3.231429648E-02
-2.2141E-02,-3.182947707E-02
-2.2136E-02,-3.006517577E-02
-2.2131E-02,-3.115489364E-02
-2.2126E-02,-3.237255263E-02
-2.2121E-02,-3.156970954E-02
-2.2116E-02,-3.024911284E-02
-2.2111E-02,-3.004145408E-02
-2.2106E-02,-2.867638373E-02
-2.2101E-02,-2.753111053E-02
-2.2096E-02,-2.737142730E-02
-2.2091E-02,-2.876523566E-02
-2.2086E-02,-2.777459121E-02
-2.2081E-02,-2.795016646E-02
-2.2076E-02,-3.002599311E-02
-2.2071E-02,-3.001773429E-02
-2.2066E-02,-2.860765243E-02
-2.2061E-02,-2.911654449E-02
-2.2056E-02,-3.283435225E-02
-2.2051E-02,-3.271084571E-02
-2.2046E-02,-3.151120162E-02
-2.2041E-02,-3.184029555E-02
-2.2036E-02,-3.117448401E-02
-2.2031E-02,-3.166639304E-02
-2.2026E-02,-3.102650428E-02
-2.2021E-02,-3.084341598E-02
-2.2016E-02,-2.761578536E-02
-2.2011E-02,-2.708135390E-02
-2.2006E-02,-3.054339385E-02
-2.2001E-02,-3.227041793E-02
-2.1996E-02,-3.207571578E-02
-2.1991E-02,-3.257302260E-02
-2.1986E-02,-3.007015777E-02
-2.1981E-02,-3.065628600E-02
-2.1976E-02,-3.019461036E-02
-2.1971E-02,-2.994332671E-02
-2.1966E-02,-3.052700019E-02
-2.1961E-02,-3.103010535E-02
-2.1956E-02,-2.970179725E-02
-2.1951E-02,-2.943940139E-02
-2.1946E-02,-3.018291259E-02
-2.1941E-02,-2.991725135E-02
-2.1936E-02,-3.108704543E-02
-2.1931E-02,-3.185583472E-02
-2.1926E-02,-3.024099326E-02
-2.1921E-02,-3.049621367E-02
-2.1916E-02,-3.230045104E-02
-2.1911E-02,-3.202715468E-02
-2.1906E-02,-3.028997397E-02
-2.1901E-02,-2.972501540E-02
-2.1896E-02,-2.755847716E-02
-2.1891E-02,-2.785933280E-02
-2.1886E-02,-2.873457313E-02
-2.1881E-02,-3.014977241E-02
-2.1876E-02,-2.953307700E-02
-2.1871E-02,-2.713182425E-02
-2.1866E-02,-2.720955062E-02
-2.1861E-02,-2.702528548E-02
-2.1856E-02,-2.834198356E-02
-2.1851E-02,-2.911703086E-02
-2.1846E-02,-3.058801246E-02
-2.1841E-02,-3.307817435E-02
-2.1836E-02,-3.279281020E-02
-2.1831E-02,-3.197138572E-02
-2.1826E-02,-3.326745200E-02
-2.1821E-02,-3.032708144E-02
-2.1816E-02,-2.850702834E-02
-2.1811E-02,-2.796871924E-02
-2.1806E-02,-2.992161155E-02
-2.1801E-02,-2.970731330E-02
-2.1796E-02,-2.868482947E-02
-2.1791E-02,-3.006702971E-02
-2.1786E-02,-2.892372108E-02
-2.1781E-02,-3.036472678E-02
-2.1776E-02,-3.119249129E-02
-2.1771E-02,-3.184574485E-02
-2.1766E-02,-2.953575683E-02
-2.1761E-02,-2.879865623E-02
-2.1756E-02,-3.057592177E-02
-2.1751E-02,-3.051779914E-02
-2.1746E-02,-2.916603255E-02
-2.1741E-02,-2.803318954E-02
-2.1736E-02,-2.964415526E-02
-2.1731E-02,-2.948046088E-02
-2.1726E-02,-2.903116393E-02
-2.1721E-02,-2.949619460E-02
-2.1716E-02,-2.987610602E-02
-2.1711E-02,-2.939220595E-02
-2.1706E-02,-2.776934028E-02
-2.1701E-02,-2.784011817E-02
-2.1696E-02,-2.827601409E-02
-2.1691E-02,-2.847993445E-02
-2.1686E-02,-3.075247359E-02
-2.1681E-02,-3.098587203E-02
-2.1676E-02,-3.004300857E-02
-2.1671E-02,-3.030148864E-02
-2.1666E-02,-2.910819411E-02
-2.1661E-02,-2.871998763E-02
-2.1656E-02,-2.733421302E-02
-2.1651E-02,-2.735172248E-02
-2.1646E-02,-2.796678138E-02
-2.1641E-02,-2.721003127E-02
-2.1636E-02,-2.633458114E-02
-2.1631E-02,-2.811467338E-02
-2.1626E-02,-3.114417243E-02
-2.1621E-02,-3.025186706E-02
-2.1616E-02,-2.979638839E-02
-2.1611E-02,-3.100427794E-02
-2.1606E-02,-2.983368087E-02
-2.1601E-02,-3.003151298E-02
-2.1596E-02,-3.054415298E-02
-2.1591E-02,-2.931724524E-02
-2.1586E-02,-2.652591300E-02
-2.1581E-02,-2.596091437E-02
-2.1576E-02,-2.610274100E-02
-2.1571E-02,-2.424348617E-02
-2.1566E-02,-2.390745711E-02
-2.1561E-02,-2.467693114E-02
-2.1556E-02,-2.648087287E-02
-2.1551E-02,-2.667859054E-02
-2.1546E-02,-2.702655005E-02
-2.1541E-02,-2.698241973E-02
-2.1536E-02,-2.596415305E-02
-2.1531E-02,-2.629360747E-02
-2.1526E-02,-2.796168494E-02
-2.1521E-02,-3.037311339E-02
-2.1516E-02,-2.881346679E-02
-2.1511E-02,-2.985734725E-02
-2.1506E-02,-3.237688994E-02
-2.1501E-02,-3.100065017E-02
-2.1496E-02,-2.890374541E-02
-2.1491E-02,-2.735754752E-02
-2.1486E-02,-2.839886069E-02
-2.1481E-02,-2.899284720E-02
-2.1476E-02,-2.898153853E-02
-2.1471E-02,-2.882437873E-02
-2.1466E-02,-2.480567908E-02
-2.1461E-02,-2.645267844E-02
-2.1456E-02,-2.855052924E-02
-2.1451E-02,-2.996124816E-02
-2.1446E-02,-2.934470916E-02
-2.1441E-02,-2.805001998E-02
-2.1436E-02,-2.832505774E-02
-2.1431E-02,-2.745669913E-02
-2.1426E-02,-2.843667769E-02
-2.1421E-02,-2.902076697E-02
-2.1416E-02,-2.941724372E-02
-2.1411E-02,-2.908878684E-02
-2.1406E-02,-2.829137778E-02
-2.1401E-02,-2.740997672E-02
-2.1396E-02,-2.757620025E-02
-2.1391E-02,-2.619100738E-02
-2.1386E-02,-2.506069160E-02
-2.1381E-02,-2.558997703E-02
-2.1376E-02,-2.652020621E-02
-2.1370E-02,-2.472160888E-02
-2.1365E-02,-2.576845717E-02
-2.1360E-02,-2.697308326E-02
-2.1355E-02,-2.724131560E-02
-2.1350E-02,-2.776794791E-02
-2.1345E-02,-2.686618781E-02
-2.1340E-02,-2.716581321E-02
-2.1335E-02,-2.872084975E-02
-2.1330E-02,-2.905036139E-02
-2.1325E-02,-2.879726577E-02
