[s],CH1[V]
-2.3818E-02,-2.601103377E-02
-2.3813E-02,-2.793682075E-02
-2.3808E-02,-3.313355041E-02
-2.3803E-02,-3.406062865E-02
-2.3798E-02,-3.133813071E-02
-2.3793E-02,-2.821828437E-02
-2.3788E-02,-2.708827186E-02
-2.3783E-02,-2.756557441E-02
-2.3778E-02,-2.444824386E-02
-2.3773E-02,-2.460053611E-02
-2.3768E-02,-2.369675803E-02
-2.3763E-02,-2.520314193E-02
-2.3758E-02,-2.711832786E-02
-2.3753E-02,-2.896936393E-02
-2.3748E-02,-2.907698989E-02
-2.3743E-02,-2.729313064E-02
-2.3738E-02,-2.738055015E-02
-2.3733E-02,-2.610440230E-02
-2.3728E-02,-2.466293693E-02
-2.3723E-02,-2.531893897E-02
-2.3718E-02,-2.759098601E-02
-2.3713E-02,-3.055296683E-02
-2.3708E-02,-2.892743278E-02
-2.3703E-02,-2.942149711E-02
-2.3698E-02,-2.978856444E-02
-2.3693E-02,-2.781751227E-02
-2.3688E-02,-2.846287704E-02
-2.3683E-02,-2.882744384E-02
-2.3678E-02,-2.830489898E-02
-2.3673E-02,-2.802360702E-02
-2.3668E-02,-2.830083060E-02
-2.3663E-02,-3.072074294E-02
-2.3658E-02,-3.063136840E-02
-2.3653E-02,-3.180148292E-02
-2.3648E-02,-3.096699119E-02
-2.3643E-02,-2.987857795E-02
-2.3638E-02,-3.069744468E-02
-2.3633E-02,-3.122007537E-02
-2.3628E-02,-3.037676787E-02
-2.3623E-02,-2.837612700E-02
-2.3618E-02,-2.807031798E-02
-2.3613E-02,-2.934317946E-02
-2.3608E-02,-3.156707168E-02
-2.3603E-02,-3.128491378E-02
-2.3598E-02,-2.916597915E-02
-2.3593E-02,-2.818547034E-02
-2.3588E-02,-2.700437713E-02
-2.3583E-02,-2.837105346E-02
-2.3578E-02,-2.809073043E-02
-2.3573E-02,-2.803588080E-02
-2.3568E-02,-2.731867766E-02
-2.3563E-02,-2.609048629E-02
-2.3558E-02,-2.778010535E-02
-2.3553E-02,-2.810003066E-02
-2.3548E-02,-2.818240333E-02
-2.3543E-02,-2.952387595E-02
-2.3538E-02,-2.919767356E-02
-2.3533E-02,-2.967815185E-02
-2.3528E-02,-2.829921699E-02
-2.3523E-02,-2.794475532E-02
-2.3518E-02,-2.782250190E-02
-2.3513E-02,-3.139559722E-02
-2.3508E-02,-3.275693107E-02
-2.3503E-02,-3.094580626E-02
-2.3498E-02,-2.826398826E-02
-2.3493E-02,-2.736512733E-02
-2.3488E-02,-2.971917892E-02
-2.3483E-02,-2.808111930E-02
-2.3478E-02,-2.691120696E-02
-2.3473E-02,-2.817354560E-02
-2.3468E-02,-2.962148643E-02
-2.3463E-02,-2.917241073E-02
-2.3457E-02,-2.716243339E-02
-2.3452E-02,-2.784360290E-02
-2.3447E-02,-2.855892539E-02
-2.3442E-02,-3.029010558E-02
-2.3437E-02,-3.075633216E-02
-2.3432E-02,-2.442755866E-02
-2.3427E-02,-2.055791259E-02
-2.3422E-02,-2.049417281E-02
-2.3417E-02,-2.318368697E-02
-2.3412E-02,-2.844539809E-02
-2.3407E-02,-2.613116431E-02
-2.3402E-02,-2.488545775E-02
-2.3397E-02,-2.479360557E-02
-2.3392E-02,-2.658002639E-02
-2.3387E-02,-2.687776160E-02
-2.3382E-02,-2.749126220E-02
-2.3377E-02,-2.521956420E-02
-2.3372E-02,-2.599985480E-02
-2.3367E-02,-2.867904067E-02
-2.3362E-02,-3.084227538E-02
-2.3357E-02,-2.877810454E-02
-2.3352E-02,-2.685325408E-02
-2.3347E-02,-2.573983932E-02
-2.3342E-02,-2.544113135E-02
-2.3337E-02,-2.795316482E-02
-2.3332E-02,-2.965557647E-02
-2.3327E-02,-3.125705695E-02
-2.3322E-02,-2.994657111E-02
-2.3317E-02,-2.888494468E-02
-2.3312E-02,-2.966574264E-02
-2.3307E-02,-2.831508613E-02
-2.3302E-02,-2.578881240E-02
-2.3297E-02,-2.693339133E-02
-2.3292E-02,-3.046209502E-02
-2.3287E-02,-3.287151885E-02
-2.3282E-02,-3.218258071E-02
-2.3277E-02,-3.052555251E-02
-2.3272E-02,-2.997214103E-02
-2.3267E-02,-2.932700706E-02
-2.3262E-02,-3.053195739E-02
-2.3257E-02,-2.947180343E-02
-2.3252E-02,-2.816657233E-02
-2.3247E-02,-2.695993400E-02
-2.3242E-02,-2.745878577E-02
-2.3237E-02,-3.001737761E-02
-2.3232E-02,-2.886638999E-02
-2.3227E-02,-3.029776168E-02
-2.3222E-02,-3.237779784E-02
-2.3217E-02,-3.322733665E-02
-2.3212E-02,-3.135951781E-02
-2.3207E-02,-2.945629668E-02
-2.3202E-02,-2.938258147E-02
-2.3197E-02,-3.050906730E-02
-2.3192E-02,-3.236795592E-02
-2.3187E-02,-3.248153472E-02
-2.3182E-02,-3.227533698E-02
-2.3177E-02,-3.255701995E-02
-2.3172E-02,-3.070958877E-02
-2.3167E-02,-3.012194610E-02
-2.3162E-02,-2.942702842E-02
-2.3157E-02,-2.988763595E-02
-2.3152E-02,-3.088019347E-02
-2.3147E-02,-3.288766837E-02
-2.3142E-02,-3.209305930E-02
-2.3137E-02,-3.043119407E-02
-2.3132E-02,-2.941548896E-02
-2.3127E-02,-2.797176147E-02
-2.3122E-02,-2.701871848E-02
-2.3117E-02,-2.905564666E-02
-2.3112E-02,-2.968840384E-02
-2.3107E-02,-2.964225554E-02
-2.3102E-02,-2.866640830E-02
-2.3097E-02,-3.088408637E-02
-2.3092E-02,-3.198229003E-02
-2.3087E-02,-3.285466933E-02
-2.3082E-02,-3.316281486E-02
-2.3077E-02,-3.136095595E-02
-2.3072E-02,-3.135978484E-02
-2.3067E-02,-2.888795638E-02
-2.3062E-02,-2.966580558E-02
-2.3057E-02,-2.891023040E-02
-2.3052E-02,-3.237679839E-02
-2.3047E-02,-3.443397689E-02
-2.3042E-02,-3.648012137E-02
