[s],CH1[V]
-2.4323E-02,-2.437200725E-02
-2.4318E-02,-2.143432224E-02
-2.4313E-02,-2.448631370E-02
-2.4308E-02,-2.995767868E-02
-2.4303E-02,-3.294855678E-02
-2.4298E-02,-3.417134082E-02
-2.4293E-02,-3.323483264E-02
-2.4288E-02,-3.235379970E-02
-2.4283E-02,-2.746242607E-02
-2.4278E-02,-2.478824508E-02
-2.4273E-02,-2.464837444E-02
-2.4268E-02,-2.415283954E-02
-2.4263E-02,-2.633642566E-02
-2.4258E-02,-2.802262676E-02
-2.4253E-02,-2.915289581E-02
-2.4248E-02,-2.959783161E-02
-2.4243E-02,-2.943062866E-02
-2.4238E-02,-2.914748561E-02
-2.4233E-02,-2.746522033E-02
-2.4228E-02,-2.488841617E-02
-2.4223E-02,-2.447614658E-02
-2.4218E-02,-2.619421470E-02
-2.4213E-02,-2.755896652E-02
-2.4208E-02,-2.923326576E-02
-2.4203E-02,-2.973908603E-02
-2.4198E-02,-2.793925655E-02
-2.4193E-02,-2.730110157E-02
-2.4188E-02,-2.801269233E-02
-2.4183E-02,-2.715688121E-02
-2.4178E-02,-2.543323600E-02
-2.4173E-02,-2.528571022E-02
-2.4168E-02,-2.823273933E-02
-2.4163E-02,-2.820142543E-02
-2.4158E-02,-2.702435195E-02
-2.4153E-02,-2.771621406E-02
-2.4148E-02,-2.641435325E-02
-2.4143E-02,-2.707511699E-02
-2.4138E-02,-2.595626056E-02
-2.4133E-02,-2.665071285E-02
-2.4128E-02,-2.771899116E-02
-2.4123E-02,-2.825437629E-02
-2.4118E-02,-3.029751098E-02
-2.4113E-02,-2.935125721E-02
-2.4108E-02,-2.745334995E-02
-2.4103E-02,-2.622631156E-02
-2.4098E-02,-2.643459213E-02
-2.4093E-02,-2.680309284E-02
-2.4088E-02,-2.533014667E-02
-2.4083E-02,-2.639479816E-02
-2.4078E-02,-2.610352504E-02
-2.4073E-02,-2.542768466E-02
-2.4068E-02,-2.468656242E-02
-2.4063E-02,-2.363050163E-02
-2.4058E-02,-2.543116081E-02
-2.4053E-02,-2.633944595E-02
-2.4048E-02,-2.612731922E-02
-2.4043E-02,-2.855649745E-02
-2.4038E-02,-2.780996215E-02
-2.4033E-02,-2.628128707E-02
-2.4028E-02,-2.628643692E-02
-2.4023E-02,-2.772903812E-02
-2.4018E-02,-2.713424194E-02
-2.4013E-02,-2.625153530E-02
-2.4008E-02,-2.566953552E-02
-2.4003E-02,-2.633229721E-02
-2.3998E-02,-2.654648483E-02
-2.3993E-02,-2.531529701E-02
-2.3988E-02,-2.537714756E-02
-2.3983E-02,-2.488164413E-02
-2.3978E-02,-2.558056819E-02
-2.3973E-02,-2.622540271E-02
-2.3968E-02,-2.617121589E-02
-2.3963E-02,-2.608006465E-02
-2.3958E-02,-2.679485595E-02
-2.3953E-02,-2.784008682E-02
-2.3948E-02,-2.775309646E-02
-2.3943E-02,-2.735954845E-02
-2.3938E-02,-2.870332992E-02
-2.3933E-02,-2.915153396E-02
-2.3928E-02,-2.949450767E-02
-2.3923E-02,-2.884793842E-02
-2.3918E-02,-2.985992420E-02
-2.3913E-02,-3.264760864E-02
-2.3908E-02,-3.020173061E-02
-2.3903E-02,-2.832949817E-02
-2.3898E-02,-2.788774097E-02
-2.3893E-02,-2.806831348E-02
-2.3888E-02,-2.626221263E-02
-2.3883E-02,-2.770645130E-02
-2.3878E-02,-2.632789028E-02
-2.3873E-02,-2.403709304E-02
-2.3868E-02,-2.595770252E-02
-2.3863E-02,-2.786723983E-02
-2.3858E-02,-2.768909919E-02
-2.3853E-02,-2.693896472E-02
-2.3848E-02,-2.796299255E-02
-2.3843E-02,-3.046649444E-02
-2.3838E-02,-2.922098625E-02
-2.3833E-02,-2.713613307E-02
-2.3828E-02,-2.890536582E-02
-2.3823E-02,-2.747941196E-02
-2.3818E-02,-2.476821506E-02
-2.3813E-02,-2.514012992E-02
-2.3808E-02,-2.619273651E-02
-2.3803E-02,-2.549561393E-02
-2.3798E-02,-2.461275566E-02
-2.3793E-02,-2.580776966E-02
-2.3788E-02,-2.787339675E-02
-2.3783E-02,-2.726043308E-02
-2.3778E-02,-2.791290653E-02
-2.3773E-02,-2.962033260E-02
-2.3768E-02,-2.760169303E-02
-2.3763E-02,-3.977728260E-02
-2.3758E-02,-5.016792190E-02
-2.3753E-02,-4.465598667E-02
-2.3748E-02,-3.988038909E-02
-2.3743E-02,-3.218046367E-02
-2.3738E-02,-3.269707572E-02
-2.3733E-02,-3.612155807E-02
-2.3728E-02,-3.023252952E-02
-2.3723E-02,-2.631454170E-02
-2.3718E-02,-2.280065334E-02
-2.3713E-02,-2.360833347E-02
-2.3708E-02,-2.444575775E-02
-2.3703E-02,-2.412751377E-02
-2.3698E-02,-2.145476806E-02
-2.3693E-02,-2.135172927E-02
-2.3688E-02,-2.446104515E-02
-2.3683E-02,-2.492994106E-02
-2.3678E-02,-2.401054370E-02
-2.3673E-02,-2.263766086E-02
-2.3668E-02,-2.411793029E-02
-2.3663E-02,-2.487740982E-02
-2.3658E-02,-2.343996894E-02
-2.3653E-02,-2.553638637E-02
-2.3648E-02,-2.629452884E-02
-2.3643E-02,-2.667040908E-02
-2.3638E-02,-2.492230499E-02
-2.3633E-02,-2.495293128E-02
-2.3628E-02,-2.601856887E-02
-2.3623E-02,-2.540863597E-02
-2.3618E-02,-2.486073768E-02
-2.3613E-02,-2.576311481E-02
-2.3608E-02,-2.628776634E-02
-2.3603E-02,-2.531843841E-02
-2.3598E-02,-2.631449974E-02
-2.3593E-02,-2.573760116E-02
-2.3588E-02,-2.307562053E-02
-2.3583E-02,-2.266219318E-02
-2.3578E-02,-2.505186450E-02
-2.3573E-02,-2.482690227E-02
-2.3568E-02,-2.370136440E-02
-2.3563E-02,-2.305921733E-02
-2.3558E-02,-2.447097862E-02
-2.3553E-02,-2.468270290E-02
-2.3548E-02,-2.571574295E-02
-2.3543E-02,-2.885828006E-02
-2.3538E-02,-2.913495052E-02
-2.3533E-02,-2.662721527E-02
-2.3528E-02,-2.616894805E-02
-2.3523E-02,-2.753613365E-02
-2.3518E-02,-2.673596275E-02
-2.3513E-02,-2.690625179E-02
-2.3508E-02,-2.700270164E-02
-2.3503E-02,-2.608909118E-02
-2.3498E-02,-2.487857616E-02
-2.3493E-02,-2.577004898E-02
-2.3488E-02,-2.578954685E-02
-2.3483E-02,-2.402080333E-02
-2.3478E-02,-2.547857463E-02
-2.3473E-02,-2.710186660E-02
-2.3468E-02,-2.654100215E-02
-2.3463E-02,-2.681210124E-02
-2.3457E-02,-2.630326068E-02
-2.3452E-02,-2.694754398E-02
-2.3447E-02,-2.758357418E-02
-2.3442E-02,-2.716934001E-02
-2.3437E-02,-2.631129253E-02
-2.3432E-02,-2.664831531E-02
-2.3427E-02,-2.766869152E-02
-2.3422E-02,-2.576479709E-02
-2.3417E-02,-2.936698425E-02
-2.3412E-02,-3.244027221E-02
-2.3407E-02,-2.921089351E-02
-2.3402E-02,-3.051811206E-02
-2.3397E-02,-2.964869678E-02
-2.3392E-02,-2.765029800E-02
-2.3387E-02,-2.696101749E-02
-2.3382E-02,-2.769210804E-02
-2.3377E-02,-2.903598773E-02
-2.3372E-02,-2.593515861E-02
-2.3367E-02,-2.287640464E-02
-2.3362E-02,-2.431145561E-02
-2.3357E-02,-2.241510856E-02
-2.3352E-02,-1.299441135E-02
-2.3347E-02,-6.416471362E-03
-2.3342E-02,-5.147169948E-03
-2.3337E-02,-4.890863299E-03
-2.3332E-02,-1.267110240E-02
-2.3327E-02,-2.446584690E-02
-2.3322E-02,-3.198616683E-02
-2.3317E-02,-3.458595932E-02
-2.3312E-02,-3.466512096E-02
-2.3307E-02,-3.199755752E-02
-2.3302E-02,-2.389481056E-02
-2.3297E-02,-1.711289775E-02
-2.3292E-02,-1.680497634E-02
-2.3287E-02,-2.114727008E-02
-2.3282E-02,-2.581937110E-02
-2.3277E-02,-3.041060913E-02
-2.3272E-02,-3.422994125E-02
-2.3267E-02,-3.381479251E-02
-2.3262E-02,-2.923593891E-02
-2.3257E-02,-2.602077854E-02
-2.3252E-02,-2.148642814E-02
-2.3247E-02,-1.724244297E-02
-2.3242E-02,-1.784314907E-02
-2.3237E-02,-2.263284290E-02
-2.3232E-02,-2.795085514E-02
-2.3227E-02,-3.030238140E-02
-2.3222E-02,-3.262854755E-02
-2.3217E-02,-3.224455249E-02
-2.3212E-02,-2.986554229E-02
-2.3207E-02,-2.635564601E-02
-2.3202E-02,-2.678097045E-02
-2.3197E-02,-2.689800251E-02
-2.3192E-02,-2.656387794E-02
-2.3187E-02,-2.834841239E-02
-2.3182E-02,-3.039172828E-02
-2.3177E-02,-3.120105255E-02
-2.3172E-02,-2.823609149E-02
-2.3167E-02,-2.497815025E-02
-2.3162E-02,-2.544490421E-02
-2.3157E-02,-2.369536769E-02
-2.3152E-02,-2.203807247E-02
-2.3147E-02,-2.292786014E-02
-2.3142E-02,-2.634993255E-02
-2.3137E-02,-2.732933128E-02
-2.3132E-02,-2.898461711E-02
-2.3127E-02,-3.134607685E-02
-2.3122E-02,-2.818270290E-02
-2.3117E-02,-2.711360252E-02
-2.3112E-02,-2.640642059E-02
-2.3107E-02,-2.384974086E-02
-2.3102E-02,-2.095576751E-02
-2.3097E-02,-2.308072174E-02
-2.3092E-02,-2.685503471E-02
-2.3087E-02,-2.614285076E-02
-2.3082E-02,-2.608155239E-02
-2.3077E-02,-2.691293132E-02
-2.3072E-02,-2.759844387E-02
-2.3067E-02,-2.647404277E-02
-2.3062E-02,-2.705543792E-02
-2.3057E-02,-2.754015529E-02
-2.3052E-02,-2.544857776E-02
-2.3047E-02,-2.629786003E-02
-2.3042E-02,-2.849355972E-02
-2.3037E-02,-2.810088432E-02
-2.3032E-02,-2.602079475E-02
-2.3027E-02,-2.482299984E-02
-2.3022E-02,-2.544269454E-02
-2.3017E-02,-2.386945426E-02
-2.3012E-02,-2.224726665E-02
-2.3007E-02,-2.236895835E-02
-2.3002E-02,-2.451443470E-02
-2.2997E-02,-2.456822097E-02
-2.2992E-02,-2.355755699E-02
-2.2987E-02,-2.639657390E-02
-2.2982E-02,-2.716956413E-02
-2.2977E-02,-2.730874050E-02
-2.2972E-02,-2.653043258E-02
-2.2967E-02,-2.395867908E-02
-2.2962E-02,-2.120313346E-02
-2.2957E-02,-2.138493240E-02
-2.2952E-02,-2.305613792E-02
-2.2947E-02,-2.283643329E-02
-2.2942E-02,-2.432847202E-02
-2.2937E-02,-2.491846836E-02
-2.2932E-02,-2.410227764E-02
-2.2927E-02,-2.422895133E-02
-2.2922E-02,-2.404217899E-02
-2.2917E-02,-2.564750278E-02
-2.2912E-02,-2.645654476E-02
-2.2907E-02,-2.577805316E-02
-2.2902E-02,-2.606633365E-02
-2.2897E-02,-2.575714004E-02
-2.2892E-02,-2.602276027E-02
-2.2887E-02,-2.394170654E-02
-2.2882E-02,-2.509242618E-02
-2.2877E-02,-2.753447139E-02
-2.2872E-02,-2.556933773E-02
-2.2867E-02,-2.259228313E-02
-2.2862E-02,-2.236406696E-02
-2.2857E-02,-2.313145149E-02
-2.2852E-02,-2.211053073E-02
-2.2847E-02,-2.298993480E-02
-2.2842E-02,-2.678670013E-02
-2.2837E-02,-2.631350791E-02
-2.2832E-02,-2.588235843E-02
-2.2827E-02,-2.659128749E-02
-2.2822E-02,-2.691950500E-02
-2.2817E-02,-2.582705581E-02
-2.2812E-02,-2.532311428E-02
-2.2807E-02,-2.570957458E-02
-2.2802E-02,-2.425225723E-02
-2.2797E-02,-2.422546756E-02
-2.2792E-02,-2.387379062E-02
-2.2787E-02,-2.544434917E-02
-2.2782E-02,-2.549254692E-02
-2.2777E-02,-2.441066730E-02
-2.2772E-02,-2.552555072E-02
-2.2767E-02,-2.423720157E-02
-2.2762E-02,-2.375690258E-02
-2.2757E-02,-2.414469993E-02
-2.2752E-02,-2.567634952E-02
-2.2747E-02,-2.623894584E-02
-2.2742E-02,-2.554288852E-02
-2.2737E-02,-2.571944034E-02
-2.2732E-02,-2.526240909E-02
-2.2727E-02,-2.376755416E-02
-2.2722E-02,-2.370879257E-02
-2.2717E-02,-2.483018005E-02
-2.2712E-02,-2.433967483E-02
-2.2707E-02,-2.374204242E-02
-2.2702E-02,-2.476015937E-02
-2.2697E-02,-2.600965393E-02
-2.2692E-02,-2.417568672E-02
-2.2687E-02,-2.266951072E-02
-2.2682E-02,-2.360091674E-02
-2.2677E-02,-2.486539066E-02
-2.2672E-02,-2.372169960E-02
-2.2667E-02,-2.575566089E-02
-2.2662E-02,-2.922491634E-02
-2.2657E-02,-2.812822521E-02
-2.2652E-02,-2.487474430E-02
-2.2647E-02,-2.378362358E-02
-2.2642E-02,-2.493133247E-02
-2.2637E-02,-2.470564640E-02
-2.2632E-02,-2.426335704E-02
-2.2627E-02,-2.103803527E-02
-2.2622E-02,-2.164057529E-02
-2.2617E-02,-2.343851936E-02
-2.2612E-02,-2.544147193E-02
-2.2607E-02,-2.489324844E-02
-2.2602E-02,-2.345724094E-02
-2.2597E-02,-2.403007877E-02
-2.2592E-02,-2.581822097E-02
-2.2587E-02,-2.406180274E-02
-2.2582E-02,-2.268432510E-02
-2.2577E-02,-2.322997940E-02
-2.2572E-02,-2.375624740E-02
-2.2567E-02,-2.469173610E-02
-2.2562E-02,-2.472347534E-02
-2.2557E-02,-2.747009742E-02
-2.2552E-02,-2.561873996E-02
-2.2547E-02,-2.515514171E-02
-2.2542E-02,-2.056036365E-02
-2.2537E-02,-1.895520198E-02
-2.2532E-02,-1.776148784E-02
-2.2527E-02,-1.876819217E-02
-2.2522E-02,-2.396743476E-02
-2.2517E-02,-2.222287548E-02
-2.2512E-02,-2.024994552E-02
-2.2507E-02,-2.121377456E-02
-2.2502E-02,-2.338628948E-02
-2.2497E-02,-2.407695377E-02
-2.2492E-02,-2.211007869E-02
-2.2487E-02,-2.202828681E-02
-2.2482E-02,-2.396474540E-02
-2.2477E-02,-2.316380394E-02
-2.2472E-02,-2.371525276E-02
-2.2467E-02,-2.457465732E-02
-2.2462E-02,-2.469557846E-02
-2.2457E-02,-2.324674022E-02
-2.2452E-02,-2.447153652E-02
-2.2447E-02,-2.524933898E-02
-2.2442E-02,-2.533675468E-02
-2.2437E-02,-2.796602333E-02
-2.2432E-02,-2.947810638E-02
-2.2427E-02,-2.820529163E-02
-2.2422E-02,-2.651033580E-02
-2.2416E-02,-2.533965003E-02
-2.2411E-02,-2.419286525E-02
-2.2406E-02,-2.122172153E-02
-2.2401E-02,-2.154373252E-02
-2.2396E-02,-2.397175586E-02
-2.2391E-02,-2.384175670E-02
-2.2386E-02,-2.237024009E-02
-2.2381E-02,-2.362084472E-02
-2.2376E-02,-2.538199031E-02
-2.2371E-02,-2.369458950E-02
-2.2366E-02,-2.166442859E-02
-2.2361E-02,-2.207283676E-02
-2.2356E-02,-2.365309989E-02
-2.2351E-02,-2.204001892E-02
-2.2346E-02,-2.342726123E-02
-2.2341E-02,-2.405936420E-02
-2.2336E-02,-2.185475242E-02
-2.2331E-02,-2.119459522E-02
-2.2326E-02,-2.236799991E-02
-2.2321E-02,-2.247120273E-02
-2.2316E-02,-1.989745128E-02
-2.2311E-02,-2.087339580E-02
-2.2306E-02,-2.413718593E-02
-2.2301E-02,-2.465188015E-02
-2.2296E-02,-2.332545173E-02
-2.2291E-02,-2.194424522E-02
-2.2286E-02,-2.080316627E-02
-2.2281E-02,-2.206408966E-02
-2.2276E-02,-2.310875118E-02
-2.2271E-02,-2.525862205E-02
-2.2266E-02,-2.449271381E-02
-2.2261E-02,-2.279285705E-02
-2.2256E-02,-2.319312751E-02
-2.2251E-02,-2.326139820E-02
-2.2246E-02,-2.139515483E-02
-2.2241E-02,-2.008925235E-02
-2.2236E-02,-2.201408660E-02
-2.2231E-02,-2.084247768E-02
-2.2226E-02,-1.877453315E-02
-2.2221E-02,-1.810323131E-02
-2.2216E-02,-1.936783302E-02
-2.2211E-02,-2.016058147E-02
-2.2206E-02,-1.864220226E-02
-2.2201E-02,-2.206435859E-02
-2.2196E-02,-2.324885929E-02
-2.2191E-02,-2.481845081E-02
-2.2186E-02,-2.565185344E-02
-2.2181E-02,-2.809766376E-02
-2.2176E-02,-2.806506050E-02
-2.2171E-02,-2.258776367E-02
-2.2166E-02,-2.208260715E-02
-2.2161E-02,-2.327667224E-02
-2.2156E-02,-2.269242847E-02
-2.2151E-02,-2.210015666E-02
-2.2146E-02,-2.194266212E-02
-2.2141E-02,-2.202749050E-02
-2.2136E-02,-2.033488262E-02
-2.2131E-02,-2.119347274E-02
-2.2126E-02,-2.345803058E-02
-2.2121E-02,-2.335565460E-02
-2.2116E-02,-2.223407924E-02
-2.2111E-02,-2.270647228E-02
-2.2106E-02,-2.379488742E-02
-2.2101E-02,-2.406297767E-02
-2.2096E-02,-2.362357986E-02
-2.2091E-02,-2.227903545E-02
-2.2086E-02,-1.998633564E-02
-2.2081E-02,-2.014234245E-02
-2.2076E-02,-2.109654129E-02
-2.2071E-02,-2.074341285E-02
-2.2066E-02,-2.082485759E-02
-2.2061E-02,-2.410318935E-02
-2.2056E-02,-2.947275722E-02
-2.2051E-02,-3.091186988E-02
-2.2046E-02,-3.082069767E-02
-2.2041E-02,-3.080437267E-02
-2.2036E-02,-2.832701862E-02
-2.2031E-02,-2.405947101E-02
-2.2026E-02,-1.929104316E-02
-2.2021E-02,-2.059572113E-02
-2.2016E-02,-2.205332267E-02
-2.2011E-02,-2.289150703E-02
-2.2006E-02,-2.510064018E-02
-2.2001E-02,-2.580925453E-02
-2.1996E-02,-2.543980205E-02
-2.1991E-02,-2.326006877E-02
-2.1986E-02,-2.323424518E-02
-2.1981E-02,-2.056877601E-02
-2.1976E-02,-1.688986003E-02
-2.1971E-02,-1.969003093E-02
-2.1966E-02,-2.347983062E-02
-2.1961E-02,-2.481132686E-02
-2.1956E-02,-2.234146011E-02
-2.1951E-02,-2.198155487E-02
-2.1946E-02,-2.451794708E-02
-2.1941E-02,-2.327150524E-02
-2.1936E-02,-2.061844623E-02
-2.1931E-02,-1.883577907E-02
-2.1926E-02,-1.798830879E-02
-2.1921E-02,-1.927949893E-02
-2.1916E-02,-2.168994033E-02
-2.1911E-02,-2.383541191E-02
-2.1906E-02,-2.253222072E-02
-2.1901E-02,-2.169419086E-02
-2.1896E-02,-2.234244144E-02
-2.1891E-02,-2.031392562E-02
-2.1886E-02,-1.797928703E-02
-2.1881E-02,-1.768171871E-02
-2.1876E-02,-2.063758552E-02
-2.1871E-02,-2.177358425E-02
-2.1866E-02,-2.193494022E-02
-2.1861E-02,-2.223876083E-02
-2.1856E-02,-2.187859809E-02
-2.1851E-02,-2.049275959E-02
-2.1846E-02,-2.081842411E-02
-2.1841E-02,-2.231367385E-02
-2.1836E-02,-2.006359184E-02
-2.1831E-02,-1.930574214E-02
-2.1826E-02,-2.035507381E-02
-2.1821E-02,-2.172373664E-02
-2.1816E-02,-2.075127113E-02
-2.1811E-02,-1.733117759E-02
-2.1806E-02,-1.914447010E-02
-2.1801E-02,-2.134186161E-02
-2.1796E-02,-2.184530342E-02
-2.1791E-02,-2.232593143E-02
-2.1786E-02,-2.250543678E-02
-2.1781E-02,-2.181847370E-02
-2.1776E-02,-1.916478336E-02
-2.1771E-02,-1.871019065E-02
-2.1766E-02,-1.714206779E-02
-2.1761E-02,-1.559764564E-02
-2.1756E-02,-1.811923110E-02
-2.1751E-02,-2.074349010E-02
-2.1746E-02,-2.083116615E-02
-2.1741E-02,-2.005886924E-02
-2.1736E-02,-2.165743434E-02
-2.1731E-02,-2.186225402E-02
-2.1726E-02,-1.908902347E-02
-2.1721E-02,-1.691025150E-02
-2.1716E-02,-1.670390117E-02
-2.1711E-02,-1.718161476E-02
-2.1706E-02,-1.730376232E-02
-2.1701E-02,-2.073524272E-02
-2.1696E-02,-2.423068607E-02
-2.1691E-02,-2.240680206E-02
-2.1686E-02,-2.086950862E-02
-2.1681E-02,-2.028548324E-02
-2.1676E-02,-2.018841255E-02
-2.1671E-02,-1.828495014E-02
-2.1666E-02,-1.820866668E-02
-2.1661E-02,-1.974844062E-02
-2.1656E-02,-1.819322288E-02
-2.1651E-02,-1.853323925E-02
-2.1646E-02,-2.152549255E-02
-2.1641E-02,-2.384126747E-02
-2.1636E-02,-2.000334346E-02
-2.1631E-02,-1.931194293E-02
-2.1626E-02,-2.060317314E-02
-2.1621E-02,-2.037027347E-02
-2.1616E-02,-2.072389877E-02
-2.1611E-02,-2.176343048E-02
-2.1606E-02,-2.226163375E-02
-2.1601E-02,-2.223474491E-02
-2.1596E-02,-2.243452919E-02
-2.1591E-02,-2.265315616E-02
-2.1586E-02,-2.162707317E-02
-2.1581E-02,-2.000276268E-02
-2.1576E-02,-2.075329864E-02
-2.1571E-02,-2.085878932E-02
-2.1566E-02,-1.966501510E-02
-2.1561E-02,-1.776700771E-02
-2.1556E-02,-1.997714126E-02
-2.1551E-02,-2.111135948E-02
-2.1546E-02,-2.010156810E-02
-2.1541E-02,-2.167841518E-02
-2.1536E-02,-2.162779224E-02
-2.1531E-02,-2.219369113E-02
-2.1526E-02,-1.979603469E-02
-2.1521E-02,-1.890228736E-02
-2.1516E-02,-1.661272514E-02
-2.1511E-02,-1.772085178E-02
-2.1506E-02,-1.700988090E-02
-2.1501E-02,-1.896604621E-02
-2.1496E-02,-2.183192623E-02
-2.1491E-02,-1.895852840E-02
-2.1486E-02,-1.889969909E-02
-2.1481E-02,-2.007912910E-02
-2.1476E-02,-2.098447597E-02
-2.1471E-02,-2.077869308E-02
-2.1466E-02,-2.077066982E-02
-2.1461E-02,-2.031178367E-02
-2.1456E-02,-1.842908943E-02
-2.1451E-02,-1.800877941E-02
-2.1446E-02,-1.909909618E-02
-2.1441E-02,-1.870324886E-02
-2.1436E-02,-1.879564369E-02
-2.1431E-02,-1.940180576E-02
-2.1426E-02,-2.147176349E-02
-2.1421E-02,-2.228246295E-02
-2.1416E-02,-2.311631095E-02
-2.1411E-02,-2.282572067E-02
-2.1406E-02,-2.295648754E-02
-2.1401E-02,-2.285122764E-02
-2.1396E-02,-2.214897621E-02
-2.1391E-02,-2.109446704E-02
-2.1386E-02,-2.103483856E-02
-2.1381E-02,-2.249653327E-02
-2.1376E-02,-2.204607952E-02
-2.1370E-02,-2.156855953E-02
-2.1365E-02,-2.146372974E-02
-2.1360E-02,-2.407984436E-02
-2.1355E-02,-2.432747066E-02
-2.1350E-02,-2.214912879E-02
-2.1345E-02,-2.001658046E-02
-2.1340E-02,-2.170305622E-02
-2.1335E-02,-2.164324176E-02
-2.1330E-02,-2.018983829E-02
-2.1325E-02,-1.869875705E-02
