[s],CH1[V]
-2.4148E-02,-2.833135390E-02
-2.4143E-02,-2.792128921E-02
-2.4138E-02,-2.747440505E-02
-2.4133E-02,-2.759759688E-02
-2.4128E-02,-2.884684920E-02
-2.4123E-02,-2.952068114E-02
-2.4118E-02,-2.926043868E-02
-2.4113E-02,-2.851667571E-02
-2.4108E-02,-3.200594115E-02
-2.4103E-02,-3.240711570E-02
-2.4098E-02,-3.100464797E-02
-2.4093E-02,-3.163313079E-02
-2.4088E-02,-3.219363189E-02
-2.4083E-02,-3.213994002E-02
-2.4078E-02,-3.058617568E-02
-2.4073E-02,-2.867647910E-02
-2.4068E-02,-2.901471305E-02
-2.4063E-02,-2.868729949E-02
-2.4058E-02,-2.835284781E-02
-2.4053E-02,-2.680202270E-02
-2.4048E-02,-2.791947913E-02
-2.4043E-02,-2.834961295E-02
-2.4038E-02,-2.896073890E-02
-2.4033E-02,-3.012230086E-02
-2.4028E-02,-2.988546157E-02
-2.4023E-02,-2.997303939E-02
-2.4018E-02,-3.326594710E-02
-2.4013E-02,-3.258451629E-02
-2.4008E-02,-3.179114318E-02
-2.4003E-02,-3.127174354E-02
-2.3998E-02,-3.124309134E-02
-2.3993E-02,-3.163150573E-02
-2.3988E-02,-2.899778533E-02
-2.3983E-02,-2.850795150E-02
-2.3978E-02,-2.989950538E-02
-2.3973E-02,-3.068888068E-02
-2.3968E-02,-2.959344649E-02
-2.3963E-02,-3.052553916E-02
-2.3958E-02,-3.252852416E-02
-2.3953E-02,-3.223104262E-02
-2.3948E-02,-3.146750808E-02
-2.3943E-02,-2.925365806E-02
-2.3938E-02,-2.766396308E-02
-2.3933E-02,-2.723293662E-02
-2.3928E-02,-2.723755431E-02
-2.3923E-02,-2.550804114E-02
-2.3918E-02,-2.532134604E-02
-2.3913E-02,-2.835975242E-02
-2.3908E-02,-3.024330878E-02
-2.3903E-02,-2.979747176E-02
-2.3898E-02,-2.919041419E-02
-2.3893E-02,-2.983046126E-02
-2.3888E-02,-2.938419127E-02
-2.3883E-02,-2.750138831E-02
-2.3878E-02,-2.752881598E-02
-2.3873E-02,-2.706596351E-02
-2.3868E-02,-2.806993270E-02
-2.3863E-02,-2.758792281E-02
-2.3858E-02,-2.850503325E-02
-2.3853E-02,-2.858961463E-02
-2.3848E-02,-2.792524505E-02
-2.3843E-02,-2.551587081E-02
-2.3838E-02,-2.638195968E-02
-2.3833E-02,-2.852648711E-02
-2.3828E-02,-2.813168693E-02
-2.3823E-02,-2.865775275E-02
-2.3818E-02,-3.015089965E-02
-2.3813E-02,-2.980958152E-02
-2.3808E-02,-3.078828406E-02
-2.3803E-02,-2.937727141E-02
-2.3798E-02,-2.889664435E-02
-2.3793E-02,-2.860551047E-02
-2.3788E-02,-2.903120780E-02
-2.3783E-02,-3.091255164E-02
-2.3778E-02,-2.823910117E-02
-2.3773E-02,-2.403008819E-02
-2.3768E-02,-2.502113700E-02
-2.3763E-02,-2.417253470E-02
-2.3758E-02,-2.548713279E-02
-2.3753E-02,-2.581910872E-02
-2.3748E-02,-2.635809302E-02
-2.3743E-02,-2.666536498E-02
-2.3738E-02,-2.507203841E-02
-2.3733E-02,-2.871876121E-02
-2.3728E-02,-3.138285995E-02
-2.3723E-02,-2.979057670E-02
-2.3718E-02,-2.622481894E-02
-2.3713E-02,-2.820515227E-02
-2.3708E-02,-2.948893714E-02
-2.3703E-02,-2.832473922E-02
-2.3698E-02,-2.875153708E-02
-2.3693E-02,-2.674217010E-02
-2.3688E-02,-2.836532760E-02
-2.3683E-02,-2.951578307E-02
-2.3678E-02,-3.086066794E-02
-2.3673E-02,-3.027806449E-02
-2.3668E-02,-2.690925384E-02
-2.3663E-02,-2.739504790E-02
-2.3658E-02,-2.776709914E-02
-2.3653E-02,-2.851398635E-02
-2.3648E-02,-2.715502715E-02
-2.3643E-02,-2.582241035E-02
-2.3638E-02,-2.643662238E-02
-2.3633E-02,-2.680294394E-02
-2.3628E-02,-2.834730697E-02
-2.3623E-02,-2.801501060E-02
-2.3618E-02,-2.696062446E-02
-2.3613E-02,-2.699212050E-02
-2.3608E-02,-2.898693824E-02
-2.3603E-02,-3.101514220E-02
-2.3598E-02,-2.965811706E-02
-2.3593E-02,-2.912394881E-02
-2.3588E-02,-2.943357444E-02
-2.3583E-02,-2.999121642E-02
-2.3578E-02,-2.858958220E-02
-2.3573E-02,-2.793843627E-02
-2.3568E-02,-2.802361846E-02
-2.3563E-02,-2.662272811E-02
-2.3558E-02,-2.540192962E-02
-2.3553E-02,-2.739376807E-02
-2.3548E-02,-2.852990890E-02
-2.3543E-02,-2.947588325E-02
-2.3538E-02,-3.055286574E-02
-2.3533E-02,-3.132625556E-02
-2.3528E-02,-3.052812362E-02
-2.3523E-02,-2.907308173E-02
-2.3518E-02,-3.051371932E-02
-2.3513E-02,-3.322687507E-02
-2.3508E-02,-3.344084907E-02
-2.3503E-02,-3.131653953E-02
-2.3498E-02,-3.113356566E-02
-2.3493E-02,-3.147100997E-02
-2.3488E-02,-3.109085250E-02
-2.3483E-02,-3.174762321E-02
-2.3478E-02,-3.152333426E-02
-2.3473E-02,-3.163029647E-02
-2.3468E-02,-3.168406081E-02
-2.3463E-02,-3.209775901E-02
-2.3457E-02,-2.954016662E-02
-2.3452E-02,-2.807696319E-02
-2.3447E-02,-3.020621467E-02
-2.3442E-02,-3.127790618E-02
-2.3437E-02,-2.896112227E-02
-2.3432E-02,-2.828361869E-02
-2.3427E-02,-2.951394057E-02
-2.3422E-02,-3.235642409E-02
-2.3417E-02,-3.251973510E-02
-2.3412E-02,-3.202908111E-02
-2.3407E-02,-3.082955337E-02
-2.3402E-02,-3.021355414E-02
-2.3397E-02,-3.072178054E-02
-2.3392E-02,-3.009905982E-02
-2.3387E-02,-2.765193915E-02
-2.3382E-02,-2.524730659E-02
-2.3377E-02,-2.773715758E-02
-2.3372E-02,-3.005827308E-02
-2.3367E-02,-3.111075950E-02
-2.3362E-02,-2.996803832E-02
-2.3357E-02,-3.106168342E-02
-2.3352E-02,-3.203657699E-02
-2.3347E-02,-3.166951919E-02
-2.3342E-02,-3.257523513E-02
-2.3337E-02,-3.134243560E-02
-2.3332E-02,-3.106700110E-02
-2.3327E-02,-3.057715011E-02
-2.3322E-02,-2.947996116E-02
-2.3317E-02,-2.853754210E-02
-2.3312E-02,-2.780503249E-02
-2.3307E-02,-2.592511916E-02
-2.3302E-02,-2.620810866E-02
-2.3297E-02,-2.936978698E-02
-2.3292E-02,-3.234245467E-02
-2.3287E-02,-3.632965446E-02
-2.3282E-02,-3.783013320E-02
-2.3277E-02,-3.548239493E-02
-2.3272E-02,-3.465386176E-02
-2.3267E-02,-3.416813064E-02
-2.3262E-02,-3.270047355E-02
-2.3257E-02,-3.086007667E-02
-2.3252E-02,-2.712495208E-02
-2.3247E-02,-2.697984672E-02
-2.3242E-02,-2.889658332E-02
-2.3237E-02,-3.019131064E-02
-2.3232E-02,-3.291088462E-02
-2.3227E-02,-3.275545096E-02
-2.3222E-02,-3.035977912E-02
-2.3217E-02,-2.854508185E-02
-2.3212E-02,-3.052532554E-02
-2.3207E-02,-3.040675902E-02
-2.3202E-02,-2.900536704E-02
-2.3197E-02,-2.942008185E-02
-2.3192E-02,-3.093616271E-02
-2.3187E-02,-3.149903846E-02
-2.3182E-02,-3.101105857E-02
-2.3177E-02,-3.293387198E-02
-2.3172E-02,-3.167748618E-02
-2.3167E-02,-2.828834510E-02
-2.3162E-02,-2.911650634E-02
-2.3157E-02,-3.106863379E-02
-2.3152E-02,-2.882005858E-02
-2.3147E-02,-2.713418746E-02
-2.3142E-02,-2.903310370E-02
-2.3137E-02,-3.221894622E-02
-2.3132E-02,-3.171785712E-02
-2.3127E-02,-2.969829535E-02
-2.3122E-02,-2.824351478E-02
-2.3117E-02,-2.698161483E-02
-2.3112E-02,-2.572071433E-02
-2.3107E-02,-2.879068923E-02
-2.3102E-02,-2.892422271E-02
-2.3097E-02,-2.971055007E-02
-2.3092E-02,-3.155845046E-02
-2.3087E-02,-3.270556808E-02
-2.3082E-02,-3.183213782E-02
-2.3077E-02,-2.946537566E-02
-2.3072E-02,-2.829399467E-02
-2.3067E-02,-2.917535377E-02
-2.3062E-02,-2.958393073E-02
-2.3057E-02,-3.088015151E-02
-2.3052E-02,-3.002934241E-02
-2.3047E-02,-2.901142859E-02
-2.3042E-02,-3.073404288E-02
-2.3037E-02,-3.190903258E-02
-2.3032E-02,-3.198050284E-02
-2.3027E-02,-2.903170180E-02
-2.3022E-02,-2.770340323E-02
-2.3017E-02,-2.851480651E-02
-2.3012E-02,-2.718811965E-02
-2.3007E-02,-2.736629844E-02
-2.3002E-02,-2.779224372E-02
-2.2997E-02,-2.977378440E-02
-2.2992E-02,-3.131379294E-02
-2.2987E-02,-3.054829574E-02
-2.2982E-02,-3.019041800E-02
-2.2977E-02,-3.112131286E-02
-2.2972E-02,-3.154470992E-02
-2.2967E-02,-3.180602813E-02
-2.2962E-02,-3.468238997E-02
-2.2957E-02,-3.755435920E-02
-2.2952E-02,-3.524279952E-02
-2.2947E-02,-3.547973609E-02
-2.2942E-02,-3.232411933E-02
-2.2937E-02,-3.144594932E-02
-2.2932E-02,-3.255745482E-02
-2.2927E-02,-3.394177032E-02
-2.2922E-02,-3.257711387E-02
-2.2917E-02,-2.961640716E-02
-2.2912E-02,-3.036134124E-02
-2.2907E-02,-3.188696837E-02
-2.2902E-02,-3.325109458E-02
-2.2897E-02,-3.023248458E-02
-2.2892E-02,-2.900371909E-02
-2.2887E-02,-2.843751884E-02
-2.2882E-02,-2.817181563E-02
-2.2877E-02,-2.821494651E-02
-2.2872E-02,-2.783017135E-02
-2.2867E-02,-3.004543281E-02
-2.2862E-02,-2.953510451E-02
-2.2857E-02,-2.888098121E-02
-2.2852E-02,-2.938138556E-02
-2.2847E-02,-2.914270186E-02
-2.2842E-02,-2.908145499E-02
-2.2837E-02,-3.074054503E-02
-2.2832E-02,-3.073286414E-02
-2.2827E-02,-3.023244262E-02
-2.2822E-02,-3.039964461E-02
-2.2817E-02,-2.974204803E-02
-2.2812E-02,-2.825268149E-02
-2.2807E-02,-2.737373519E-02
-2.2802E-02,-3.081616759E-02
-2.2797E-02,-3.130685019E-02
-2.2792E-02,-2.921501708E-02
-2.2787E-02,-2.806297088E-02
-2.2782E-02,-2.759527755E-02
-2.2777E-02,-2.887054992E-02
-2.2772E-02,-2.954741836E-02
-2.2767E-02,-3.018406653E-02
-2.2762E-02,-3.011942267E-02
-2.2757E-02,-2.724677825E-02
-2.2752E-02,-2.649845481E-02
-2.2747E-02,-2.789193130E-02
-2.2742E-02,-2.860468078E-02
-2.2737E-02,-2.792397285E-02
-2.2732E-02,-3.018123794E-02
-2.2727E-02,-3.194425178E-02
-2.2722E-02,-2.951495337E-02
-2.2717E-02,-2.815196967E-02
-2.2712E-02,-2.990884376E-02
-2.2707E-02,-2.873859191E-02
-2.2702E-02,-2.556606460E-02
-2.2697E-02,-2.629578567E-02
-2.2692E-02,-2.806121039E-02
-2.2687E-02,-2.989054656E-02
-2.2682E-02,-3.062239242E-02
-2.2677E-02,-3.139320922E-02
-2.2672E-02,-3.237166381E-02
-2.2667E-02,-3.158341193E-02
-2.2662E-02,-3.289290786E-02
-2.2657E-02,-3.229303336E-02
-2.2652E-02,-3.190616393E-02
-2.2647E-02,-3.059137130E-02
-2.2642E-02,-3.094125915E-02
-2.2637E-02,-3.201517081E-02
-2.2632E-02,-3.112261367E-02
-2.2627E-02,-2.987977576E-02
-2.2622E-02,-2.944801879E-02
-2.2617E-02,-2.835883307E-02
-2.2612E-02,-2.925879455E-02
-2.2607E-02,-3.052510428E-02
-2.2602E-02,-3.122736335E-02
-2.2597E-02,-2.910564208E-02
-2.2592E-02,-2.960125709E-02
-2.2587E-02,-2.928770423E-02
-2.2582E-02,-2.969293380E-02
-2.2577E-02,-2.875659156E-02
-2.2572E-02,-2.876596045E-02
-2.2567E-02,-2.917445350E-02
-2.2562E-02,-2.807619071E-02
-2.2557E-02,-2.677047515E-02
-2.2552E-02,-2.501201034E-02
-2.2547E-02,-2.321945739E-02
-2.2542E-02,-2.073599029E-02
-2.2537E-02,-2.173889899E-02
-2.2532E-02,-2.750927329E-02
-2.2527E-02,-3.258376098E-02
-2.2522E-02,-3.316158843E-02
-2.2517E-02,-3.444345069E-02
-2.2512E-02,-3.304763198E-02
-2.2507E-02,-2.933809829E-02
-2.2502E-02,-2.400078750E-02
-2.2497E-02,-2.376710486E-02
-2.2492E-02,-2.529986358E-02
-2.2487E-02,-2.772386146E-02
-2.2482E-02,-3.036599517E-02
-2.2477E-02,-3.163630080E-02
-2.2472E-02,-3.039339042E-02
-2.2467E-02,-3.086244369E-02
-2.2462E-02,-3.122615218E-02
-2.2457E-02,-2.908971000E-02
-2.2452E-02,-2.817945266E-02
-2.2447E-02,-2.779732871E-02
-2.2442E-02,-3.068339324E-02
-2.2437E-02,-3.114503455E-02
-2.2432E-02,-3.051022887E-02
-2.2427E-02,-3.227927947E-02
-2.2422E-02,-3.201801085E-02
-2.2416E-02,-2.972738814E-02
-2.2411E-02,-3.029196143E-02
-2.2406E-02,-3.011083770E-02
-2.2401E-02,-2.956615043E-02
-2.2396E-02,-2.880421996E-02
-2.2391E-02,-2.866437316E-02
-2.2386E-02,-2.894871306E-02
-2.2381E-02,-2.981366515E-02
-2.2376E-02,-3.072300506E-02
-2.2371E-02,-2.919945312E-02
-2.2366E-02,-2.938472342E-02
-2.2361E-02,-2.671203589E-02
-2.2356E-02,-2.843668342E-02
-2.2351E-02,-2.945791984E-02
-2.2346E-02,-2.987876487E-02
-2.2341E-02,-2.969688201E-02
-2.2336E-02,-2.933717513E-02
-2.2331E-02,-2.946408629E-02
-2.2326E-02,-2.960258269E-02
-2.2321E-02,-3.156831527E-02
-2.2316E-02,-3.247917724E-02
-2.2311E-02,-2.968255591E-02
-2.2306E-02,-2.939045882E-02
-2.2301E-02,-3.137526107E-02
-2.2296E-02,-3.214242721E-02
-2.2291E-02,-3.062632728E-02
-2.2286E-02,-3.063040137E-02
-2.2281E-02,-3.163025641E-02
-2.2276E-02,-2.958430076E-02
-2.2271E-02,-2.890046668E-02
-2.2266E-02,-2.794350791E-02
-2.2261E-02,-2.640334487E-02
-2.2256E-02,-2.626435637E-02
-2.2251E-02,-2.690865874E-02
-2.2246E-02,-2.651912093E-02
-2.2241E-02,-2.425164771E-02
-2.2236E-02,-2.461720824E-02
-2.2231E-02,-2.570559096E-02
-2.2226E-02,-2.892124724E-02
-2.2221E-02,-2.917182136E-02
-2.2216E-02,-2.575878119E-02
-2.2211E-02,-2.474889541E-02
-2.2206E-02,-2.549162650E-02
-2.2201E-02,-2.676435637E-02
-2.2196E-02,-2.797334075E-02
-2.2191E-02,-2.779848647E-02
-2.2186E-02,-2.888515067E-02
-2.2181E-02,-2.899004722E-02
-2.2176E-02,-3.118813872E-02
-2.2171E-02,-3.050196815E-02
-2.2166E-02,-2.974785209E-02
-2.2161E-02,-3.022672057E-02
-2.2156E-02,-3.254112411E-02
-2.2151E-02,-3.236340880E-02
-2.2146E-02,-3.023829627E-02
-2.2141E-02,-3.016069961E-02
-2.2136E-02,-3.148427367E-02
-2.2131E-02,-2.875076079E-02
-2.2126E-02,-2.771651244E-02
-2.2121E-02,-2.707274032E-02
-2.2116E-02,-2.660105300E-02
-2.2111E-02,-2.439675498E-02
-2.2106E-02,-2.656971908E-02
-2.2101E-02,-2.958617759E-02
-2.2096E-02,-2.848183417E-02
-2.2091E-02,-2.679820228E-02
-2.2086E-02,-2.749292541E-02
-2.2081E-02,-3.067582488E-02
-2.2076E-02,-3.135432601E-02
-2.2071E-02,-2.958587050E-02
-2.2066E-02,-2.818809485E-02
-2.2061E-02,-2.773258567E-02
-2.2056E-02,-2.903784537E-02
-2.2051E-02,-2.985696387E-02
-2.2046E-02,-2.791935897E-02
-2.2041E-02,-2.712315917E-02
-2.2036E-02,-3.118350387E-02
-2.2031E-02,-3.327106833E-02
-2.2026E-02,-3.212674499E-02
-2.2021E-02,-2.930451941E-02
-2.2016E-02,-2.881131339E-02
-2.2011E-02,-2.823650908E-02
-2.2006E-02,-2.686396194E-02
-2.2001E-02,-2.652746367E-02
-2.1996E-02,-2.669907737E-02
-2.1991E-02,-2.837523246E-02
-2.1986E-02,-2.784612060E-02
-2.1981E-02,-2.975284743E-02
-2.1976E-02,-3.109590697E-02
-2.1971E-02,-2.959419799E-02
-2.1966E-02,-2.970613265E-02
-2.1961E-02,-3.020772147E-02
-2.1956E-02,-3.035271049E-02
-2.1951E-02,-2.893475699E-02
-2.1946E-02,-2.730723357E-02
-2.1941E-02,-2.849544692E-02
-2.1936E-02,-2.767868018E-02
-2.1931E-02,-2.638417792E-02
-2.1926E-02,-2.591936469E-02
-2.1921E-02,-2.733285689E-02
-2.1916E-02,-2.611275649E-02
-2.1911E-02,-2.951135802E-02
-2.1906E-02,-3.070293212E-02
-2.1901E-02,-3.006022429E-02
-2.1896E-02,-2.956927657E-02
-2.1891E-02,-3.073450065E-02
-2.1886E-02,-3.141948867E-02
-2.1881E-02,-2.986100554E-02
-2.1876E-02,-2.946078849E-02
-2.1871E-02,-2.855862784E-02
-2.1866E-02,-2.828719115E-02
-2.1861E-02,-2.765806174E-02
-2.1856E-02,-2.837684798E-02
-2.1851E-02,-2.631292510E-02
-2.1846E-02,-2.402331710E-02
-2.1841E-02,-2.694622207E-02
-2.1836E-02,-3.099832320E-02
-2.1831E-02,-3.013185859E-02
-2.1826E-02,-2.801254439E-02
-2.1821E-02,-2.976949477E-02
-2.1816E-02,-3.161518264E-02
-2.1811E-02,-2.954717803E-02
-2.1806E-02,-2.568234038E-02
-2.1801E-02,-2.699930167E-02
-2.1796E-02,-2.864838386E-02
-2.1791E-02,-2.965221953E-02
-2.1786E-02,-2.997817397E-02
-2.1781E-02,-2.796137404E-02
-2.1776E-02,-2.790408301E-02
-2.1771E-02,-2.698271155E-02
-2.1766E-02,-2.817895675E-02
-2.1761E-02,-2.967703414E-02
-2.1756E-02,-3.120622420E-02
-2.1751E-02,-3.443328834E-02
-2.1746E-02,-3.786474395E-02
-2.1741E-02,-3.631773925E-02
-2.1736E-02,-3.086104178E-02
-2.1731E-02,-2.718300796E-02
-2.1726E-02,-2.795064139E-02
-2.1721E-02,-2.830395103E-02
-2.1716E-02,-2.629302001E-02
-2.1711E-02,-2.825435424E-02
-2.1706E-02,-3.010922408E-02
-2.1701E-02,-3.081732917E-02
-2.1696E-02,-3.120141387E-02
-2.1691E-02,-2.916717124E-02
-2.1686E-02,-2.664825606E-02
-2.1681E-02,-2.463908744E-02
-2.1676E-02,-2.608969092E-02
-2.1671E-02,-2.666524291E-02
-2.1666E-02,-2.702757812E-02
-2.1661E-02,-2.986735892E-02
-2.1656E-02,-3.259158111E-02
-2.1651E-02,-3.318162894E-02
-2.1646E-02,-3.071545768E-02
-2.1641E-02,-2.975619483E-02
-2.1636E-02,-2.993220687E-02
-2.1631E-02,-2.782163596E-02
-2.1626E-02,-2.735230994E-02
-2.1621E-02,-2.873021102E-02
-2.1616E-02,-3.086005378E-02
-2.1611E-02,-3.086247420E-02
-2.1606E-02,-3.022696662E-02
-2.1601E-02,-2.973523879E-02
-2.1596E-02,-2.803365302E-02
-2.1591E-02,-2.735303664E-02
-2.1586E-02,-2.762401366E-02
-2.1581E-02,-2.723282027E-02
-2.1576E-02,-2.635113120E-02
-2.1571E-02,-2.520668197E-02
-2.1566E-02,-2.653942275E-02
-2.1561E-02,-2.660374999E-02
-2.1556E-02,-2.759680343E-02
-2.1551E-02,-2.682297683E-02
-2.1546E-02,-2.778518844E-02
-2.1541E-02,-2.785073829E-02
-2.1536E-02,-2.905040526E-02
-2.1531E-02,-3.073122573E-02
-2.1526E-02,-2.950834060E-02
-2.1521E-02,-2.820617270E-02
-2.1516E-02,-2.940735793E-02
-2.1511E-02,-3.115294814E-02
-2.1506E-02,-2.942060256E-02
-2.1501E-02,-2.806878066E-02
-2.1496E-02,-2.858615470E-02
-2.1491E-02,-2.977972579E-02
-2.1486E-02,-2.886237884E-02
-2.1481E-02,-2.884183288E-02
-2.1476E-02,-2.886289382E-02
-2.1471E-02,-2.736505103E-02
-2.1466E-02,-2.705763984E-02
-2.1461E-02,-2.665707755E-02
-2.1456E-02,-2.782993674E-02
-2.1451E-02,-2.638683486E-02
-2.1446E-02,-2.683428550E-02
-2.1441E-02,-2.692398620E-02
-2.1436E-02,-2.784477782E-02
-2.1431E-02,-2.797209525E-02
-2.1426E-02,-2.888882613E-02
-2.1421E-02,-2.892988181E-02
-2.1416E-02,-2.735446334E-02
-2.1411E-02,-2.798111701E-02
-2.1406E-02,-2.633098197E-02
-2.1401E-02,-2.785390639E-02
-2.1396E-02,-2.705094886E-02
-2.1391E-02,-3.034815192E-02
-2.1386E-02,-3.121425223E-02
-2.1381E-02,-3.064412665E-02
-2.1376E-02,-2.991101623E-02
-2.1370E-02,-2.964175010E-02
-2.1365E-02,-2.985542846E-02
-2.1360E-02,-2.886946464E-02
-2.1355E-02,-2.807519889E-02
-2.1350E-02,-2.720691276E-02
-2.1345E-02,-2.634252143E-02
-2.1340E-02,-2.738131881E-02
-2.1335E-02,-2.896149611E-02
-2.1330E-02,-3.320289969E-02
-2.1325E-02,-3.737905860E-02
