[s],CH1[V]
-2.4999E-02,-3.208495688E-02
-2.4994E-02,-3.298628783E-02
-2.4989E-02,-3.215930533E-02
-2.4984E-02,-3.035564017E-02
-2.4979E-02,-2.945154548E-02
-2.4974E-02,-2.962243629E-02
-2.4969E-02,-3.097840095E-02
-2.4964E-02,-3.137202239E-02
-2.4959E-02,-3.124623275E-02
-2.4954E-02,-3.168157554E-02
-2.4949E-02,-3.130824637E-02
-2.4944E-02,-3.111747146E-02
-2.4939E-02,-3.129649520E-02
-2.4934E-02,-3.179736876E-02
-2.4929E-02,-3.231323791E-02
-2.4924E-02,-3.124596572E-02
-2.4919E-02,-3.220838523E-02
-2.4914E-02,-3.223713660E-02
-2.4909E-02,-3.012563491E-02
-2.4904E-02,-2.879031348E-02
-2.4899E-02,-2.940957427E-02
-2.4894E-02,-3.094297767E-02
-2.4889E-02,-2.490933394E-02
-2.4884E-02,-2.069724059E-02
-2.4879E-02,-2.173628211E-02
-2.4874E-02,-2.133368087E-02
-2.4869E-02,-2.511717010E-02
-2.4864E-02,-2.348161292E-02
-2.4859E-02,-2.319418693E-02
-2.4854E-02,-2.579614043E-02
-2.4849E-02,-2.792960525E-02
-2.4844E-02,-3.232272696E-02
-2.4839E-02,-3.320374274E-02
-2.4834E-02,-3.338053107E-02
-2.4829E-02,-3.264400268E-02
-2.4824E-02,-3.313687491E-02
-2.4819E-02,-3.292997146E-02
-2.4814E-02,-3.101547408E-02
-2.4809E-02,-3.038122344E-02
-2.4804E-02,-3.219999671E-02
-2.4799E-02,-3.306775069E-02
-2.4794E-02,-3.252154899E-02
-2.4789E-02,-3.202682853E-02
-2.4784E-02,-3.279946876E-02
-2.4779E-02,-3.217194724E-02
-2.4774E-02,-3.196055388E-02
-2.4769E-02,-3.145494056E-02
-2.4764E-02,-3.099140143E-02
-2.4759E-02,-3.047057319E-02
-2.4754E-02,-3.079576087E-02
-2.4749E-02,-3.155413413E-02
-2.4744E-02,-2.977630401E-02
-2.4739E-02,-2.877883506E-02
-2.4734E-02,-2.836265922E-02
-2.4729E-02,-3.007027793E-02
-2.4724E-02,-2.910284591E-02
-2.4719E-02,-2.836891532E-02
-2.4714E-02,-2.749434066E-02
-2.4709E-02,-2.782599998E-02
-2.4704E-02,-2.912234092E-02
-2.4699E-02,-2.900097632E-02
-2.4694E-02,-2.704370475E-02
-2.4689E-02,-2.790132499E-02
-2.4684E-02,-2.879749274E-02
-2.4679E-02,-3.076083922E-02
-2.4674E-02,-3.047308707E-02
-2.4669E-02,-3.095083213E-02
-2.4664E-02,-3.107418799E-02
-2.4659E-02,-3.037775397E-02
-2.4654E-02,-3.019735503E-02
-2.4649E-02,-3.019325042E-02
-2.4644E-02,-3.205908370E-02
-2.4639E-02,-3.198807502E-02
-2.4634E-02,-2.928260016E-02
-2.4629E-02,-2.913302016E-02
-2.4624E-02,-3.016680121E-02
-2.4619E-02,-2.878628707E-02
-2.4614E-02,-2.948218894E-02
-2.4609E-02,-3.047998023E-02
-2.4604E-02,-3.129500365E-02
-2.4599E-02,-3.182764983E-02
-2.4594E-02,-3.159567809E-02
-2.4589E-02,-2.938798881E-02
-2.4584E-02,-3.058379340E-02
-2.4579E-02,-3.136073852E-02
-2.4574E-02,-3.164596343E-02
-2.4569E-02,-3.024005675E-02
-2.4564E-02,-2.842543006E-02
-2.4559E-02,-2.852132392E-02
-2.4554E-02,-2.899654365E-02
-2.4549E-02,-2.926573920E-02
-2.4544E-02,-3.045828223E-02
-2.4539E-02,-3.152551818E-02
-2.4534E-02,-3.054504180E-02
-2.4529E-02,-2.955243278E-02
-2.4524E-02,-3.051382232E-02
-2.4519E-02,-3.021084571E-02
-2.4514E-02,-2.926044059E-02
-2.4509E-02,-2.963944793E-02
-2.4504E-02,-3.105736518E-02
-2.4498E-02,-3.070268416E-02
-2.4493E-02,-3.111171317E-02
-2.4488E-02,-3.140471816E-02
-2.4483E-02,-3.109068084E-02
-2.4478E-02,-2.996916175E-02
-2.4473E-02,-3.009183860E-02
-2.4468E-02,-3.230784011E-02
-2.4463E-02,-3.247866225E-02
-2.4458E-02,-3.171048903E-02
-2.4453E-02,-3.198276114E-02
